,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
5976, Adam,2018,9800,Manual,5401,Petrol,145,53.3,1.2
5977, Mokka,2016,9999,Manual,54700,Diesel,30,65.7,1.6
5978, Corsa,2019,9798,Manual,8361,Petrol,150,43.5,1.4
5979, Antara,2015,6500,Manual,52889,Diesel,240,44.1,2.2
5980, Mokka X,2018,12995,Manual,16128,Petrol,145,39.2,1.4
5981, Zafira,2010,2495,Manual,128000,Petrol,260,36.2,1.8
5982, Mokka,2015,8020,Manual,29775,Diesel,20,68.9,1.6
5983, Insignia,2011,5995,Manual,43000,Petrol,260,37.2,1.8
5984, Mokka X,2016,10495,Manual,38000,Petrol,145,47.1,1.4
5985, Mokka X,2017,12396,Automatic,25443,Diesel,145,56.5,1.6
5986, Mokka X,2019,14912,Manual,9667,Petrol,150,39.2,1.4
5987, Corsa,2016,6991,Manual,24403,Petrol,30,55.4,1.4
5988, Mokka X,2017,10495,Manual,27494,Petrol,145,47.1,1.4
5989, Mokka,2016,9250,Automatic,39980,Diesel,145,55.4,1.6
5990, Crossland X,2017,12695,Manual,16918,Petrol,145,57.7,1.2
5991, Mokka X,2019,13498,Manual,7352,Diesel,145,50.4,1.6
5992, Corsa,2018,9149,Manual,7628,Petrol,145,43.5,1.4
5993, Crossland X,2019,11994,Manual,8235,Petrol,145,47.1,1.2
5994, Corsa,2015,6595,Manual,25700,Petrol,30,55.4,1.4
5995, Viva,2017,6900,Manual,12273,Petrol,145,62.8,1.0
5996, Mokka,2015,8999,Manual,22323,Diesel,30,62.8,1.7
5997, Astra,2017,10095,Manual,19000,Diesel,20,72.4,1.6
5998, Grandland X,2019,18299,Automatic,5420,Diesel,145,57.7,1.5
5999, Astra,2017,12200,Manual,15898,Petrol,145,50.4,1.4
6000, Mokka X,2017,9990,Manual,23938,Petrol,200,42.2,1.6
6001, Crossland X,2018,9375,Manual,32473,Petrol,145,54.3,1.2
6002, Corsa,2009,1240,Manual,127000,Petrol,165,47.9,1.4
6003, Adam,2019,10498,Manual,2424,Petrol,150,44.8,1.2
6004, Corsa,2017,8750,Manual,6250,Petrol,150,55.4,1.4
6005, Insignia,2019,15998,Manual,15302,Diesel,145,49.6,2.0
6006, Astra,2019,14200,Automatic,10000,Petrol,150,51.4,1.4
6007, Corsa,2020,16998,Manual,10,Petrol,150,52.3,1.2
6008, Corsa,2019,10990,Manual,1003,Petrol,145,43.5,1.4
6009, Zafira,2016,9250,Manual,28196,Petrol,200,42.2,1.4
6010, Meriva,2016,7850,Manual,23106,Petrol,145,47.9,1.4
6011, Insignia,2017,12699,Manual,27726,Diesel,145,53.3,2.0
6012, Adam,2018,12499,Manual,9037,Petrol,145,44.8,1.2
6013, Mokka X,2017,11471,Manual,16047,Petrol,150,47.1,1.4
6014, Astra,2017,10998,Manual,25526,Petrol,125,51.4,1.4
6015, Corsa,2016,6750,Manual,44000,Petrol,30,54.3,1.4
6016, Mokka,2013,6995,Manual,37385,Petrol,205,43.5,1.6
6017, Corsa,2014,4500,Manual,22483,Petrol,30,55.4,1.0
6018, Insignia,2016,7700,Manual,44401,Petrol,125,50.4,1.4
6019, Astra,2017,9295,Manual,33339,Petrol,125,51.4,1.4
6020, Mokka X,2019,13845,Manual,9953,Petrol,145,39.2,1.4
6021, Astra,2019,11700,Manual,6308,Petrol,145,62.8,1.0
6022, Grandland X,2019,16291,Manual,9165,Petrol,150,44.1,1.2
6023, Crossland X,2019,14495,Manual,3906,Petrol,150,47.1,1.2
6024, Astra,2020,15998,Manual,10,Petrol,145,54.3,1.2
6025, Mokka,2013,6500,Manual,64800,Petrol,160,44.1,1.4
6026, Mokka X,2018,13490,Manual,7522,Petrol,145,39.2,1.4
6027, Crossland X,2018,11995,Manual,13900,Petrol,145,58.9,1.2
6028, Adam,2019,10995,Manual,15,Petrol,145,44.8,1.2
6029, Viva,2019,7090,Manual,6749,Petrol,150,46.3,1.0
6030, Corsa,2016,9450,Automatic,14977,Petrol,145,47.9,1.4
6031, Meriva,2017,9995,Manual,15475,Petrol,150,47.9,1.4
6032, Crossland X,2018,11998,Manual,15537,Petrol,145,44.8,1.2
6033, Zafira,2017,12200,Manual,14718,Petrol,200,41.5,1.4
6034, Crossland X,2019,14595,Manual,5825,Petrol,145,44.8,1.2
6035, Corsa,2015,6450,Manual,58000,Diesel,0,85.6,1.3
6036, Mokka X,2019,12998,Manual,12666,Petrol,145,39.2,1.4
6037, Grandland X,2020,24490,Automatic,1426,Diesel,145,53.3,1.5
6038, Corsa,2017,11420,Automatic,6389,Petrol,145,47.1,1.4
6039, Meriva,2016,8990,Automatic,21000,Petrol,235,39.8,1.4
6040, Mokka X,2016,10998,Manual,18994,Petrol,205,42.2,1.6
6041, Crossland X,2019,12495,Manual,15045,Petrol,145,47.1,1.2
6042, Zafira,2017,10870,Manual,29613,Petrol,145,41.5,1.4
6043, Insignia,2018,14390,Manual,5871,Petrol,150,50.4,1.5
6044, Mokka,2017,12999,Manual,26881,Petrol,145,47.1,1.4
6045, Insignia,2018,12499,Manual,34097,Diesel,145,65.7,1.6
6046, Astra,2017,11498,Semi-Auto,21068,Petrol,125,50.4,1.4
6047, Mokka X,2018,12698,Manual,16220,Petrol,150,47.1,1.4
6048, Viva,2016,5991,Manual,13779,Petrol,20,62.8,1.0
6049, Adam,2014,6495,Manual,57750,Petrol,125,53.3,1.4
6050, Astra,2007,2500,Automatic,70767,Petrol,305,36.2,1.8
6051, Crossland X,2019,16000,Semi-Auto,4422,Petrol,150,42.2,1.2
6052, Astra,2018,12990,Manual,14064,Diesel,150,68.9,1.6
6053, Corsa,2018,7991,Manual,25067,Petrol,145,55.4,1.4
6054, Corsa,2019,10250,Manual,1453,Petrol,150,43.5,1.4
6055, Corsa,2016,7401,Manual,23000,Petrol,30,54.3,1.4
6056, Corsa,2015,7500,Manual,18753,Petrol,125,54.3,1.4
6057, Grandland X,2019,16498,Manual,7616,Diesel,145,56.5,1.5
6058, Insignia,2016,7899,Manual,54016,Diesel,20,72.4,1.6
6059, Insignia,2016,6710,Manual,67564,Diesel,0,74.3,1.6
6060, Astra,2016,6599,Manual,66027,Diesel,0,78.5,1.6
6061, Crossland X,2018,9990,Manual,26937,Petrol,150,54.3,1.2
6062, Astra,2017,9800,Manual,12475,Diesel,0,76.3,1.6
6063, Crossland X,2019,17990,Semi-Auto,1000,Petrol,145,44.1,1.2
6064, Mokka,2015,7799,Manual,55247,Diesel,30,65.7,1.6
6065, Astra,2016,5292,Manual,126000,Diesel,0,83.1,1.6
6066, Astra,2020,14695,Manual,20,Petrol,145,54.3,1.2
6067, Insignia,2019,15698,Manual,16553,Diesel,145,53.3,2.0
6068, Corsa,2019,10499,Manual,7317,Petrol,145,43.5,1.4
6069, Astra,2017,9700,Automatic,37845,Petrol,145,51.4,1.4
6070, Crossland X,2018,10799,Manual,10253,Diesel,145,78.5,1.6
6071, Mokka X,2019,14691,Manual,12169,Petrol,145,39.2,1.4
6072, Corsa,2018,7990,Manual,11367,Petrol,145,43.5,1.4
6073, Corsa,2016,10483,Automatic,9668,Petrol,145,47.9,1.4
6074, Mokka X,2017,9848,Manual,39000,Petrol,200,43.5,1.4
6075, Astra,2016,9450,Manual,53000,Diesel,20,72.4,1.6
6076, Adam,2018,9450,Manual,4624,Petrol,145,44.8,1.2
6077, Corsa,2013,5845,Manual,28081,Petrol,125,51.4,1.2
6078, Mokka X,2019,12507,Manual,16221,Petrol,145,39.2,1.4
6079, Mokka X,2018,11000,Manual,34152,Petrol,150,39.2,1.4
6080, Astra,2016,8498,Manual,35175,Petrol,125,51.4,1.4
6081, GTC,2016,10499,Manual,10985,Diesel,30,65.7,1.6
6082, Corsa,2017,8275,Manual,21450,Petrol,30,54.3,1.4
6083, Mokka X,2017,12595,Manual,28554,Diesel,145,68.9,1.6
6084, Corsa,2018,10995,Automatic,14000,Petrol,145,47.9,1.4
6085, Astra,2020,14990,Manual,10,Petrol,145,54.3,1.2
6086, Crossland X,2019,15698,Semi-Auto,501,Petrol,145,42.2,1.2
6087, Viva,2017,5995,Manual,37295,Petrol,20,62.8,1.0
6088, Astra,2019,12291,Manual,7987,Petrol,145,48.7,1.0
6089, Corsa,2015,6995,Manual,26784,Petrol,30,55.4,1.4
6090, Corsa,2018,7299,Manual,16000,Petrol,150,54.3,1.4
6091, Insignia,2015,8298,Manual,52076,Diesel,20,68.9,1.6
6092, Astra,2017,10995,Manual,3650,Petrol,160,47.1,1.4
6093, Crossland X,2019,10499,Manual,20788,Petrol,145,44.8,1.2
6094, Astra,2017,8891,Manual,39168,Petrol,150,64.2,1.0
6095, Astra,2017,10990,Semi-Auto,11536,Petrol,125,51.4,1.4
6096, Crossland X,2019,15600,Manual,1880,Diesel,145,60.1,1.5
6097, Corsa,2009,2495,Manual,86558,Petrol,160,45.6,1.4
6098, Insignia,2018,12299,Manual,33140,Diesel,145,65.7,1.6
6099, Mokka X,2018,11245,Manual,18766,Petrol,145,47.1,1.4
6100, Mokka,2014,6698,Manual,46025,Diesel,30,62.8,1.7
6101, Mokka X,2019,12999,Manual,5978,Petrol,145,39.2,1.4
6102, Grandland X,2018,16020,Manual,31249,Diesel,145,56.5,1.5
6103, Insignia,2016,8991,Manual,44733,Diesel,20,72.4,1.6
6104, Mokka X,2018,12594,Manual,29858,Petrol,145,39.2,1.4
6105, Crossland X,2019,12790,Manual,622,Petrol,145,44.8,1.2
6106, Adam,2018,8490,Manual,27704,Petrol,150,53.3,1.2
6107, Crossland X,2018,12300,Manual,14389,Petrol,145,44.8,1.2
6108, Viva,2017,5700,Manual,19352,Petrol,20,62.8,1.0
6109, Corsa,2020,17998,Manual,10,Diesel,145,70.6,1.5
6110, Insignia,2016,9800,Manual,31469,Diesel,20,72.4,1.6
6111, Mokka,2018,14900,Automatic,17464,Petrol,145,43.5,1.4
6112, Grandland X,2018,14599,Manual,24103,Diesel,150,70.6,1.6
6113, Crossland X,2019,13540,Manual,8226,Petrol,145,47.1,1.2
6114, Astra,2016,8050,Manual,53861,Diesel,20,72.4,1.6
6115, Astra,2015,7968,Manual,38633,Petrol,160,44.8,1.6
6116, Mokka,2016,9995,Manual,31000,Diesel,165,43.5,1.6
6117, Grandland X,2019,19839,Manual,4500,Petrol,150,44.1,1.2
6118, Corsa,2018,8599,Manual,17335,Petrol,145,43.5,1.4
6119, GTC,2014,6349,Manual,52994,Diesel,125,60.1,2.0
6120, Corsa,2020,17499,Manual,100,Petrol,145,52.3,1.2
6121, Astra,2014,4991,Manual,76226,Diesel,0,76.3,1.6
6122, Corsa,2017,10495,Manual,5044,Petrol,150,55.4,1.4
6123, Mokka X,2018,12189,Manual,5600,Petrol,150,47.1,1.4
6124, Astra,2017,9391,Manual,21165,Petrol,145,51.4,1.4
6125, Mokka,2015,8795,Automatic,34961,Diesel,150,55.4,1.6
6126, Insignia,2019,16090,Manual,17357,Diesel,145,53.3,2.0
6127, Insignia,2018,13698,Manual,22200,Diesel,145,53.3,2.0
6128, Grandland X,2019,17500,Automatic,10781,Petrol,150,43.5,1.2
6129, Crossland X,2019,11299,Manual,14567,Petrol,145,44.8,1.2
6130, Mokka X,2018,9798,Manual,34656,Petrol,150,47.1,1.4
6131, Crossland X,2017,12995,Manual,9000,Petrol,145,57.7,1.2
6132, Mokka,2014,6995,Manual,49535,Diesel,30,62.8,1.7
6133, Astra,2016,8220,Manual,49910,Petrol,125,51.4,1.4
6134, Astra,2016,9499,Manual,26737,Diesel,20,72.4,1.6
6135, Corsa,2019,8995,Manual,6688,Petrol,145,43.5,1.4
6136, Astra,2019,11743,Manual,16854,Petrol,145,51.4,1.4
6137, Zafira,2017,11498,Manual,23423,Petrol,200,42.2,1.4
6138, Mokka X,2017,13015,Automatic,18262,Petrol,145,43.5,1.4
6139, Astra,2016,8498,Manual,18550,Petrol,125,51.4,1.4
6140, Viva,2015,4491,Manual,45167,Petrol,20,62.8,1.0
6141, Adam,2017,8495,Manual,18584,Petrol,145,53.3,1.2
6142, Crossland X,2018,13000,Automatic,13000,Petrol,145,44.8,1.2
6143, Corsa,2018,8599,Manual,22766,Diesel,145,72.4,1.3
6144, Corsa,2018,8750,Manual,15412,Petrol,145,55.4,1.4
6145, Mokka X,2018,13099,Manual,12383,Petrol,145,42.2,1.6
6146, Mokka X,2018,14999,Semi-Auto,19192,Petrol,150,43.5,1.4
6147, Corsa,2017,7695,Manual,10041,Petrol,145,54.3,1.4
6148, Zafira,2017,9489,Manual,49958,Petrol,205,42.2,1.4
6149, Corsa,2019,13995,Manual,5,Petrol,145,43.5,1.4
6150, Mokka X,2019,12498,Manual,18426,Petrol,145,39.2,1.4
6151, Astra,2016,9500,Manual,31186,Petrol,125,51.4,1.4
6152, Insignia,2019,19499,Manual,1940,Diesel,150,49.6,2.0
6153, Zafira,2017,10490,Manual,24234,Petrol,200,41.5,1.4
6154, GTC,2015,13762,Manual,32910,Petrol,260,36.2,2.0
6155, Corsa,2016,7699,Manual,12180,Petrol,30,55.4,1.4
6156, Insignia,2017,10000,Manual,91480,Petrol,145,46.3,1.5
6157, Corsa,2013,4291,Manual,43201,Petrol,30,55.4,1.0
6158, Corsa,2014,6495,Manual,32000,Petrol,125,51.4,1.4
6159, Corsa,2014,6600,Manual,29311,Petrol,125,51.4,1.2
6160, Zafira,2017,10991,Manual,37333,Petrol,150,41.5,1.4
6161, Corsa,2020,14299,Manual,10,Petrol,145,53.3,1.2
6162, Astra,2014,5995,Manual,52000,Petrol,125,51.4,1.4
6163, Astra,2017,10945,Automatic,22046,Petrol,125,51.4,1.4
6164, Combo Life,2018,13895,Manual,17248,Diesel,145,53.3,1.5
6165, Astra,2016,10299,Automatic,15469,Diesel,30,62.8,1.6
6166, Astra,2013,5295,Manual,53094,Petrol,160,44.8,1.6
6167, Grandland X,2019,16490,Manual,11470,Petrol,145,44.1,1.2
6168, Corsa,2020,16998,Manual,10,Petrol,145,52.3,1.2
6169, Mokka X,2019,14998,Manual,5496,Petrol,150,39.2,1.4
6170, Insignia,2015,7690,Manual,51663,Petrol,125,50.4,1.4
6171, Zafira,2017,13400,Automatic,12913,Petrol,200,40.9,1.4
6172, Adam,2017,7325,Manual,37061,Petrol,125,53.3,1.2
6173, Mokka X,2019,13917,Manual,12273,Petrol,145,39.2,1.4
6174, Astra,2010,2195,Manual,140000,Petrol,235,37.7,1.8
6175, Mokka X,2018,12749,Manual,37807,Petrol,145,47.1,1.4
6176, Viva,2019,7290,Manual,9108,Petrol,145,46.3,1.0
6177, Corsa,2017,9999,Manual,8633,Petrol,145,49.6,1.4
6178, Mokka X,2017,9198,Manual,65391,Diesel,30,65.7,1.6
6179, Crossland X,2019,12492,Manual,100,Diesel,145,60.1,1.5
6180, Grandland X,2019,20990,Automatic,8500,Petrol,145,43.5,1.2
6181, Mokka X,2019,11998,Manual,10917,Petrol,145,39.2,1.4
6182, Corsa,2016,8510,Manual,14786,Petrol,30,54.3,1.4
6183, Mokka,2014,9495,Automatic,30889,Petrol,205,41.5,1.4
6184, Astra,2016,7703,Manual,48457,Diesel,0,85.6,1.6
6185, Insignia,2015,8995,Automatic,36911,Diesel,165,50.4,2.0
6186, Astra,2013,5498,Manual,43484,Petrol,125,51.4,1.4
6187, Astra,2018,11700,Manual,10192,Petrol,150,51.4,1.4
6188, Insignia,2016,6998,Manual,63088,Diesel,30,62.8,2.0
6189, Adam,2018,9495,Manual,170,Petrol,145,44.8,1.2
6190, Mokka X,2018,11999,Manual,7639,Petrol,150,39.2,1.4
6191, Mokka,2014,8120,Manual,42675,Diesel,30,60.1,1.7
6192, Combo Life,2018,13500,Manual,10000,Diesel,145,53.3,1.5
6193, Mokka X,2019,13825,Manual,13548,Petrol,145,39.2,1.4
6194, Adam,2016,7241,Manual,32629,Petrol,125,52.3,1.4
6195, Astra,2016,6828,Manual,87186,Diesel,0,85.6,1.6
6196, Corsa,2014,5090,Manual,55767,Petrol,125,51.4,1.4
6197, Astra,2017,11386,Manual,6965,Petrol,20,64.2,1.0
6198, Astra,2014,5299,Manual,47904,Petrol,125,51.4,1.4
6199, Mokka X,2016,9995,Manual,30000,Petrol,150,47.1,1.4
6200, Viva,2018,6281,Manual,6670,Petrol,150,61.4,1.0
6201, Corsa,2016,7641,Manual,15717,Petrol,30,55.4,1.4
6202, Mokka,2016,9450,Manual,22062,Petrol,160,44.8,1.4
6203, Insignia,2015,8995,Manual,26110,Diesel,30,62.8,2.0
6204, Crossland X,2018,10995,Manual,14682,Petrol,145,44.8,1.2
6205, Astra,2016,7490,Manual,35000,Diesel,0,78.5,1.6
6206, Adam,2018,9990,Manual,5371,Petrol,145,44.8,1.2
6207, Meriva,2017,7458,Manual,26838,Petrol,145,47.1,1.4
6208, Mokka,2014,7990,Manual,54000,Petrol,145,47.1,1.4
6209, Agila,2015,4599,Manual,18953,Petrol,20,60.1,1.0
6210, Zafira,2016,11298,Manual,8244,Petrol,200,42.2,1.4
6211, Corsa,2016,8020,Automatic,54422,Petrol,145,47.9,1.4
6212, Corsa,2019,10999,Manual,1261,Petrol,145,43.5,1.4
6213, Corsa,2016,5998,Manual,19311,Petrol,30,55.4,1.4
6214, Viva,2015,5950,Manual,14273,Petrol,20,62.8,1.0
6215, Crossland X,2018,12891,Manual,3614,Petrol,150,44.8,1.2
6216, Astra,2020,15990,Manual,100,Petrol,145,54.3,1.2
6217, Grandland X,2019,18995,Automatic,14888,Diesel,145,53.3,1.5
6218, Corsa,2018,7699,Manual,20623,Petrol,145,55.4,1.4
6219, Zafira Tourer,2016,9650,Manual,19929,Petrol,200,42.2,1.4
6220, Corsa,2016,6699,Manual,16094,Petrol,30,55.4,1.4
6221, Astra,2011,5495,Manual,28000,Petrol,135,47.9,1.4
6222, Mokka X,2019,14960,Manual,10181,Petrol,145,39.2,1.4
6223, Corsa,2019,10975,Manual,3688,Petrol,145,43.5,1.4
6224, Corsa,2018,7495,Manual,12623,Petrol,145,55.4,1.4
6225, Zafira,2016,12500,Automatic,22855,Petrol,200,40.9,1.4
6226, Corsa,2012,3500,Manual,69724,Petrol,125,51.4,1.2
6227, Corsa,2016,9500,Manual,14500,Petrol,125,54.3,1.4
6228, Astra,2018,11799,Manual,13813,Petrol,145,51.4,1.4
6229, Corsa,2019,11995,Manual,50,Petrol,145,43.5,1.4
6230, Corsa,2016,8000,Manual,22778,Petrol,30,54.3,1.4
6231, Corsa,2015,7295,Manual,24277,Petrol,30,57.6,1.0
6232, Astra,2016,7998,Manual,38521,Diesel,0,78.5,1.6
6233, Crossland X,2019,13999,Manual,5000,Diesel,145,60.1,1.5
6234, Corsa,2016,7495,Manual,45685,Diesel,0,85.6,1.3
6235, Astra,2017,10998,Manual,12000,Petrol,145,51.4,1.4
6236, Zafira,2016,9894,Manual,21753,Petrol,200,42.2,1.4
6237, Astra,2019,14000,Manual,3174,Petrol,145,51.4,1.4
6238, Crossland X,2019,11495,Manual,21774,Petrol,150,44.8,1.2
6239, Mokka,2015,8200,Manual,41754,Petrol,160,44.8,1.4
6240, Corsa,2020,16998,Manual,10,Petrol,145,52.3,1.2
6241, Adam,2016,7290,Manual,28936,Petrol,125,53.3,1.2
6242, Grandland X,2019,19500,Manual,4578,Petrol,145,44.1,1.2
6243, Crossland X,2017,10480,Semi-Auto,19914,Petrol,145,52.3,1.2
6244, Viva,2016,6495,Manual,22169,Petrol,20,62.8,1.0
6245, Zafira,2016,8490,Manual,48000,Diesel,30,62.7,1.6
6246, Zafira,2017,9950,Manual,36766,Petrol,145,41.5,1.4
6247, Adam,2015,4780,Manual,77607,Petrol,125,53.3,1.2
6248, Zafira,2012,4500,Manual,51000,Petrol,200,42.2,1.6
6249, Insignia,2016,11500,Manual,17052,Diesel,30,65.7,1.6
6250, Astra,2017,9500,Manual,16907,Petrol,125,51.4,1.4
6251, Astra,2018,10494,Manual,12921,Petrol,145,52.3,1.4
6252, Astra,2020,14990,Manual,100,Petrol,145,54.3,1.2
6253, Insignia,2014,7999,Manual,50053,Diesel,30,65.7,2.0
6254, Zafira,2016,10850,Manual,18838,Petrol,200,42.2,1.4
6255, Astra,2019,13494,Manual,1937,Diesel,150,72.4,1.6
6256, Astra,2016,8192,Manual,16603,Petrol,125,52.3,1.4
6257, Zafira,2016,9490,Automatic,33808,Diesel,200,46.3,2.0
6258, Crossland X,2018,12000,Manual,6259,Petrol,145,44.8,1.2
6259, Astra,2004,1595,Semi-Auto,31404,Petrol,200,42.8,1.6
6260, Astra,2016,11243,Automatic,5388,Petrol,125,50.4,1.4
6261, Corsa,2018,9499,Automatic,17647,Petrol,145,47.9,1.4
6262, Corsa,2016,7740,Manual,18396,Petrol,30,55.4,1.4
6263, Corsa,2015,6995,Manual,37000,Petrol,125,54.3,1.4
6264, Mokka X,2019,13795,Manual,11438,Petrol,145,39.2,1.4
6265, Insignia,2016,7799,Manual,41802,Diesel,0,74.3,1.6
6266, Corsa,2019,8590,Manual,15368,Petrol,145,43.5,1.4
6267, Astra,2017,10200,Manual,36566,Petrol,150,47.1,0.0
6268, Corsa,2016,6995,Manual,26309,Petrol,125,53.3,1.2
6269, Mokka X,2017,10950,Manual,12785,Petrol,145,47.1,1.4
6270, Grandland X,2019,17050,Manual,4570,Petrol,145,44.1,1.2
6271, Corsa,2017,8995,Manual,18016,Petrol,150,54.3,1.4
6272, Mokka,2016,7795,Manual,55492,Diesel,30,65.7,1.6
6273, Crossland X,2019,12995,Manual,1448,Petrol,145,44.8,1.2
6274, Corsa,2019,9999,Manual,14678,Petrol,145,43.5,1.4
6275, Corsa,2013,3998,Manual,58350,Petrol,125,51.4,1.2
6276, Mokka,2016,8585,Manual,30054,Petrol,160,44.8,1.4
6277, Mokka X,2019,13620,Manual,15586,Petrol,145,39.2,1.4
6278, Mokka X,2017,11495,Automatic,19376,Petrol,160,43.5,1.4
6279, Insignia,2017,13998,Manual,11812,Petrol,145,47.1,1.5
6280, Mokka,2016,9650,Manual,22009,Diesel,20,68.9,1.6
6281, Grandland X,2019,18495,Manual,14750,Petrol,145,44.1,1.2
6282, Corsa,2018,8999,Manual,4000,Petrol,145,43.5,1.4
6283, Corsa,2016,8495,Manual,33475,Petrol,30,55.4,1.4
6284, Grandland X,2019,13965,Manual,5955,Petrol,145,44.1,1.2
6285, Mokka,2017,12000,Manual,32882,Petrol,145,47.1,1.4
6286, Corsa,2017,7649,Manual,25734,Petrol,145,55.4,1.4
6287, Corsa,2016,8280,Manual,14666,Petrol,30,55.4,1.4
6288, Mokka,2017,12800,Manual,14205,Petrol,145,47.1,1.4
6289, Astra,2019,13350,Manual,6200,Petrol,145,51.4,1.4
6290, Corsa,2016,8150,Manual,4778,Petrol,125,54.3,1.4
6291, Mokka X,2017,13995,Semi-Auto,5149,Petrol,160,43.5,1.4
6292, Crossland X,2019,16995,Automatic,5800,Diesel,145,55.4,1.5
6293, Corsa,2019,8260,Manual,7120,Petrol,145,43.5,1.4
6294, Mokka X,2019,13299,Manual,14685,Petrol,145,39.2,1.4
6295, Mokka X,2018,15795,Semi-Auto,14968,Petrol,145,37.2,1.4
6296, Astra,2013,4979,Manual,67741,Petrol,160,44.8,1.6
6297, Corsa,2019,11990,Automatic,28,Petrol,145,39.8,1.4
6298, Viva,2017,5490,Manual,10515,Petrol,20,62.8,1.0
6299, Corsa,2020,16998,Manual,10,Petrol,145,52.3,1.2
6300, Zafira,2017,12595,Automatic,30564,Petrol,145,40.9,1.4
6301, Mokka,2016,9000,Manual,53615,Diesel,30,65.7,1.6
6302, Mokka X,2018,12700,Manual,14092,Petrol,145,39.2,1.4
6303, Mokka X,2017,14000,Semi-Auto,11420,Petrol,145,43.5,1.4
6304, Astra,2019,13359,Manual,18874,Petrol,150,46.3,1.4
6305, Astra,2017,10383,Manual,22963,Petrol,20,62.8,1.0
6306, Astra,2019,10695,Manual,13317,Petrol,145,52.3,1.4
6307, Corsa,2017,9000,Manual,15261,Petrol,150,54.3,1.4
6308, Mokka,2016,8500,Manual,30300,Diesel,20,68.9,1.6
6309, Mokka X,2018,12100,Manual,29137,Petrol,150,39.2,1.4
6310, Mokka,2016,7450,Manual,48293,Diesel,30,65.7,1.6
6311, Mokka X,2019,12998,Manual,6279,Petrol,145,39.2,1.4
6312, Corsa,2016,6499,Manual,43110,Petrol,30,55.4,1.4
6313, Mokka,2016,10998,Automatic,9437,Petrol,165,43.5,1.4
6314, Grandland X,2018,14499,Manual,13598,Diesel,145,70.6,1.6
6315, Zafira,2017,10930,Manual,17679,Petrol,200,41.5,1.4
6316, Corsa,2016,5990,Manual,31000,Petrol,30,55.4,1.4
6317, Zafira,2019,10450,Automatic,28856,Diesel,205,46.3,2.0
6318, Corsa,2016,7200,Manual,42483,Petrol,30,55.4,1.4
6319, Mokka X,2017,10703,Manual,17375,Petrol,150,47.1,1.4
6320, Mokka,2016,9999,Manual,7506,Diesel,20,68.9,1.6
6321, Grandland X,2019,21499,Manual,3515,Petrol,150,44.1,1.2
6322, Corsa,2012,5220,Manual,43000,Petrol,125,51.4,1.2
6323, Grandland X,2019,16565,Manual,11470,Petrol,145,44.1,1.2
6324, Astra,2017,9450,Manual,28894,Petrol,20,62.8,1.0
6325, Corsa,2019,8995,Manual,10,Petrol,145,43.5,1.4
6326, Corsa,2018,7680,Manual,24478,Petrol,145,55.4,1.4
6327, Astra,2016,7490,Manual,42000,Diesel,0,83.1,1.6
6328, Mokka X,2019,15995,Manual,1901,Petrol,145,39.2,1.4
6329, Astra,2017,10995,Semi-Auto,14832,Petrol,125,51.4,1.4
6330, Insignia,2016,7299,Manual,76735,Diesel,20,72.4,1.6
6331, Corsa,2019,9250,Manual,2500,Petrol,145,43.5,1.4
6332, Mokka,2016,8390,Manual,63216,Petrol,160,44.8,1.4
6333, Mokka X,2019,14699,Manual,12432,Petrol,145,39.2,1.4
6334, Mokka,2016,9498,Manual,16081,Petrol,165,44.8,1.4
6335, Combo Life,2019,13799,Manual,1903,Petrol,145,42.2,1.2
6336, Mokka X,2017,11498,Manual,10773,Petrol,145,47.1,1.4
6337, Corsa,2019,9990,Manual,100,Petrol,145,43.5,1.4
6338, Corsa,2017,7999,Manual,22093,Petrol,150,55.4,1.4
6339, Zafira,2017,11698,Manual,17636,Petrol,205,42.2,1.4
6340, Corsa,2017,7437,Manual,22791,Petrol,30,55.4,1.4
6341, Corsa,2015,4695,Manual,54361,Petrol,125,53.3,1.2
6342, Astra,2017,8850,Manual,48000,Diesel,0,83.1,1.6
6343, Mokka X,2017,11491,Manual,16355,Petrol,145,47.1,1.4
6344, Astra,2016,6449,Manual,83191,Diesel,0,78.5,1.6
6345, Astra,2013,5298,Manual,42357,Petrol,125,51.4,1.4
6346, Zafira,2014,6195,Automatic,69531,Diesel,200,48.7,2.0
6347, Grandland X,2019,22990,Automatic,2200,Petrol,145,42.8,1.2
6348, Viva,2016,6791,Manual,13896,Petrol,20,62.8,1.0
6349, Mokka,2016,9299,Manual,21286,Petrol,160,44.8,1.4
6350, Mokka,2016,10300,Manual,20709,Diesel,20,68.9,1.6
6351, Mokka X,2019,18000,Automatic,12001,Diesel,145,47.1,1.6
6352, Corsa,2019,9997,Manual,6833,Petrol,150,43.5,1.4
6353, Astra,2015,8999,Manual,35662,Petrol,125,51.4,1.4
6354, Astra,2017,8795,Manual,34586,Petrol,145,51.4,1.4
6355, Astra,2020,14990,Manual,100,Petrol,145,54.3,1.2
6356, Crossland X,2020,16995,Manual,4,Petrol,145,47.1,1.2
6357, Viva,2017,6798,Manual,17738,Petrol,150,62.8,1.0
6358, Corsa,2019,9300,Manual,1461,Petrol,145,43.5,1.4
6359, Crossland X,2019,13698,Manual,3315,Petrol,145,47.1,1.2
6360, Astra,2016,9999,Manual,25177,Diesel,0,83.1,1.6
6361, Astra,2014,12800,Manual,27766,Petrol,300,34.9,2.0
