,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
8123, Fiesta,2015,7485,Manual,11092,Petrol,125,54.3,1.2
8124, C-MAX,2015,7840,Manual,50617,Diesel,20,68.9,1.5
8125, Kuga,2018,16500,Semi-Auto,33184,Diesel,145,54.3,2.0
8126, Kuga,2017,17299,Manual,12862,Diesel,145,60.1,2.0
8127, Fiesta,2018,14995,Manual,9000,Petrol,145,58.9,1.0
8128, Fiesta,2019,16300,Manual,1854,Petrol,145,60.1,1.0
8129, S-MAX,2017,11295,Manual,111770,Diesel,125,56.5,2.0
8130, C-MAX,2016,10000,Manual,30697,Diesel,20,68.9,1.5
8131, Kuga,2015,8500,Manual,49542,Diesel,125,60.1,2.0
8132, Fiesta,2018,10998,Manual,10970,Petrol,145,58.9,1.0
8133, B-MAX,2013,6798,Manual,26259,Diesel,20,70.6,1.6
8134, Kuga,2018,15800,Manual,24427,Diesel,145,54.3,1.5
8135, Kuga,2017,13500,Manual,26712,Diesel,145,64.2,1.5
8136, Focus,2019,18800,Automatic,17476,Diesel,150,64.2,2.0
8137, Kuga,2019,18760,Manual,10237,Petrol,145,39.2,1.5
8138, Fiesta,2017,10900,Manual,19424,Petrol,145,65.7,1.0
8139, Focus,2017,12949,Automatic,21507,Petrol,145,46.3,1.5
8140, Focus,2014,6500,Manual,36200,Diesel,20,67.3,1.6
8141, Focus,2017,15500,Manual,24610,Diesel,150,67.3,2.0
8142, Focus,2019,15320,Manual,9369,Petrol,145,60.1,1.0
8143, Fiesta,2013,6995,Manual,21834,Petrol,0,65.7,1.0
8144, Kuga,2017,16199,Manual,18860,Diesel,145,54.3,2.0
8145, Focus,2018,17995,Manual,21443,Petrol,145,41.5,2.0
8146, Fiesta,2019,13495,Manual,5338,Petrol,145,58.9,1.0
8147, Kuga,2017,15750,Manual,21878,Diesel,145,54.3,2.0
8148, Focus,2017,16000,Manual,23708,Petrol,145,41.5,2.0
8149, C-MAX,2017,12495,Manual,11319,Petrol,145,55.4,1.0
8150, B-MAX,2018,11698,Manual,9782,Petrol,145,55.4,1.0
8151, C-MAX,2014,7000,Manual,33159,Diesel,30,61.4,1.6
8152, Fiesta,2016,7400,Manual,36923,Petrol,0,65.7,1.0
8153, Fiesta,2014,4699,Manual,85000,Petrol,30,54.3,1.2
8154, Fiesta,2018,12500,Manual,8816,Petrol,150,56.5,1.0
8155, Focus,2019,16998,Manual,20647,Petrol,145,60.1,1.0
8156, Fiesta,2019,10750,Manual,26872,Petrol,150,56.5,1.0
8157, Mondeo,2018,13699,Automatic,40517,Diesel,145,45.6,2.0
8158, Kuga,2009,6295,Manual,54094,Diesel,235,44.1,2.0
8159, Focus,2019,17999,Automatic,4147,Diesel,145,64.2,2.0
8160, Fiesta,2017,10298,Manual,9148,Petrol,145,65.7,1.0
8161, Galaxy,2016,16000,Manual,28139,Petrol,160,43.5,1.5
8162, Grand C-MAX,2011,5995,Automatic,90000,Diesel,200,48.7,2.0
8163, Fiesta,2019,14800,Manual,368,Petrol,150,58.9,1.0
8164, EcoSport,2018,13999,Manual,6500,Petrol,150,52.3,1.0
8165, B-MAX,2017,9990,Manual,18054,Petrol,145,47.1,1.4
8166, Focus,2017,10465,Manual,16000,Petrol,150,61.4,1.0
8167, Focus,2016,16442,Manual,13400,Petrol,200,41.5,2.0
8168, S-MAX,2019,24690,Manual,12771,Diesel,145,54.3,2.0
8169, C-MAX,2017,13495,Manual,7256,Petrol,30,55.4,1.0
8170, Kuga,2017,14500,Manual,32909,Petrol,160,45.6,1.5
8171, Focus,2012,5379,Manual,71963,Petrol,145,47.9,1.6
8172, Focus,2015,9000,Manual,18741,Petrol,20,60.1,1.0
8173, Galaxy,2017,20627,Automatic,7743,Diesel,145,52.3,2.0
8174, Fiesta,2017,10699,Automatic,16683,Petrol,145,57.7,1.0
8175, Fiesta,2017,9695,Manual,22617,Petrol,150,65.7,1.0
8176, Fiesta,2018,10900,Manual,25000,Petrol,145,65.7,1.0
8177, Fiesta,2015,6998,Manual,11052,Petrol,125,54.3,1.2
8178, Kuga,2018,16789,Manual,9748,Diesel,145,64.2,1.5
8179, Fiesta,2018,11999,Manual,14185,Petrol,150,65.7,1.0
8180, Fiesta,2018,11997,Manual,10230,Petrol,145,58.9,1.0
8181, Fiesta,2017,10999,Manual,22612,Petrol,150,65.7,1.0
8182, Fiesta,2018,10999,Manual,8968,Petrol,145,55.4,1.1
8183, EcoSport,2017,10499,Manual,23453,Petrol,125,52.3,1.0
8184, Fiesta,2016,9533,Semi-Auto,17457,Petrol,0,57.7,1.0
8185, Focus,2017,11295,Manual,43500,Diesel,150,74.3,1.5
8186, Fiesta,2015,10699,Manual,29600,Petrol,145,47.9,1.6
8187, EcoSport,2019,18100,Semi-Auto,10,Petrol,150,45.6,1.0
8188, Fiesta,2018,13200,Automatic,16466,Petrol,145,54.3,1.0
8189, Focus,2015,7180,Manual,44583,Diesel,0,74.3,1.5
8190, Fiesta,2016,8698,Manual,20287,Petrol,0,65.7,1.0
8191, Kuga,2019,17623,Manual,8978,Diesel,145,45.6,1.5
8192, Fiesta,2018,11561,Manual,18803,Petrol,145,56.5,1.0
8193, Focus,2018,16998,Manual,31925,Diesel,145,67.3,2.0
8194, S-MAX,2017,17199,Manual,32942,Diesel,125,56.5,2.0
8195, S-MAX,2015,14995,Semi-Auto,30702,Diesel,145,52.3,2.0
8196, Fiesta,2018,12870,Manual,10119,Petrol,145,58.9,1.0
8197, Kuga,2017,14750,Manual,20855,Diesel,145,60.1,2.0
8198, Fiesta,2017,6717,Manual,24641,Petrol,125,54.3,1.2
8199, Focus,2017,16980,Manual,24290,Petrol,200,41.5,2.0
8200, Focus,2017,16000,Manual,17000,Petrol,200,41.5,2.0
8201, Focus,2018,11490,Manual,5937,Petrol,150,60.1,1.0
8202, Focus,2018,14299,Manual,5729,Diesel,145,74.3,1.5
8203, Focus,2017,10691,Manual,35978,Diesel,145,74.3,1.5
8204, Kuga,2016,15000,Automatic,16242,Petrol,235,38.2,1.5
8205, EcoSport,2017,10950,Manual,14800,Petrol,145,52.3,1.0
8206, Kuga,2016,12250,Manual,29347,Diesel,125,60.1,2.0
8207, Fiesta,2015,6990,Manual,28000,Diesel,0,88.3,1.5
8208, Focus,2010,2495,Manual,93900,Diesel,30,62.8,1.6
8209, Kuga,2019,18999,Manual,7663,Diesel,145,54.3,1.5
8210, Fiesta,2015,7499,Manual,16427,Petrol,0,65.7,1.0
8211, Fiesta,2018,8800,Manual,21022,Petrol,150,64.2,1.1
8212, Focus,2016,14250,Manual,40696,Diesel,20,67.3,2.0
8213, Fiesta,2016,10000,Manual,12107,Petrol,20,62.8,1.0
8214, EcoSport,2019,15700,Manual,1518,Petrol,145,53.3,1.0
8215, C-MAX,2016,9500,Automatic,13900,Diesel,20,64.2,1.5
8216, Focus,2018,18999,Manual,20300,Petrol,150,41.5,2.0
8217, Focus,2012,7795,Manual,22789,Petrol,30,55.4,1.0
8218, Fiesta,2015,6860,Manual,32993,Petrol,125,54.3,1.2
8219, Focus,2013,6900,Semi-Auto,28154,Petrol,160,44.1,1.6
8220, Focus,2019,18499,Manual,7445,Petrol,145,58.9,1.0
8221, Focus,2012,5500,Manual,68300,Diesel,20,67.3,1.6
8222, Fiesta,2017,10300,Manual,23076,Petrol,20,62.8,1.0
8223, Fiesta,2015,7395,Manual,38185,Diesel,0,78.5,1.5
8224, B-MAX,2013,6700,Manual,15897,Petrol,145,47.1,1.4
8225, Focus,2014,7000,Manual,34496,Petrol,150,47.9,1.6
8226, Fiesta,2017,7295,Manual,22732,Petrol,125,54.3,1.2
8227, Kuga,2018,15990,Manual,22898,Diesel,150,54.3,2.0
8228, Focus,2019,17500,Automatic,4281,Petrol,145,51.4,1.0
8229, C-MAX,2016,9427,Manual,35577,Diesel,20,68.9,1.5
8230, Kuga,2013,10000,Semi-Auto,56742,Diesel,200,45.6,2.0
8231, Kuga,2019,18999,Manual,9695,Diesel,145,54.3,1.5
8232, Kuga,2019,18490,Manual,18694,Diesel,145,39.2,2.0
8233, Fiesta,2016,15717,Manual,11866,Petrol,145,46.3,1.6
8234, Fiesta,2017,6795,Manual,65290,Diesel,0,88.3,1.5
8235, Focus,2017,10731,Manual,16768,Diesel,145,74.3,1.5
8236, Kuga,2017,12591,Manual,32590,Diesel,30,64.2,1.5
8237, Kuga,2017,14687,Manual,16551,Diesel,145,64.2,1.5
8238, Fiesta,2016,8999,Manual,8381,Diesel,0,78.5,1.5
8239, Fiesta,2017,11150,Manual,9919,Petrol,145,65.7,1.0
8240, Ka+,2017,8500,Manual,14290,Petrol,145,57.7,1.2
8241, EcoSport,2019,14997,Manual,7810,Petrol,145,53.3,1.0
8242, Fiesta,2017,7998,Manual,21050,Petrol,145,54.3,1.2
8243, Ka+,2018,9691,Manual,11881,Petrol,145,43.5,1.2
8244, Fiesta,2014,6899,Manual,27540,Petrol,30,54.3,1.2
8245, Fiesta,2019,10995,Manual,6882,Petrol,145,64.2,1.1
8246, Fiesta,2017,9000,Manual,20682,Petrol,145,64.2,1.1
8247, Focus,2015,7871,Manual,37012,Petrol,20,61.4,1.0
8248, Focus,2011,6750,Manual,48000,Petrol,145,47.1,1.6
8249, EcoSport,2017,10298,Manual,8935,Petrol,165,44.8,1.5
8250, Focus,2019,15500,Manual,3380,Petrol,150,58.9,1.0
8251, S-MAX,2019,28900,Semi-Auto,3676,Diesel,145,51.4,2.0
8252, Focus,2019,18898,Manual,8800,Petrol,150,51.4,1.5
8253, S-MAX,2016,19000,Semi-Auto,35665,Diesel,145,54.3,2.0
8254, Fiesta,2018,11000,Manual,20385,Petrol,150,62.8,1.0
8255, Fiesta,2018,10540,Manual,14435,Petrol,145,65.7,1.0
8256, Focus,2019,20795,Automatic,7000,Diesel,145,64.2,2.0
8257, Fiesta,2018,12750,Manual,3391,Petrol,145,56.5,1.0
8258, Focus,2019,15900,Manual,13000,Diesel,145,80.7,1.5
8259, Fiesta,2018,13990,Manual,11151,Petrol,145,55.4,1.0
8260, C-MAX,2014,8700,Manual,37929,Diesel,125,55.4,2.0
8261, Kuga,2017,17000,Manual,19900,Petrol,145,45.6,1.5
8262, Focus,2019,17299,Manual,5013,Petrol,145,60.1,1.0
8263, EcoSport,2019,14890,Manual,6700,Diesel,145,64.2,1.5
8264, Mondeo,2019,20000,Manual,50,Diesel,150,65.7,2.0
8265, Edge,2019,36000,Automatic,4921,Diesel,145,37.2,2.0
8266, Kuga,2016,16498,Semi-Auto,23151,Diesel,145,54.3,2.0
8267, Fiesta,2019,13500,Manual,6241,Petrol,145,56.5,1.0
8268, Mondeo,2015,6793,Manual,130000,Diesel,30,65.7,2.0
8269, Focus,2017,10498,Manual,22627,Diesel,150,74.3,1.5
8270, Kuga,2019,18500,Manual,8913,Petrol,145,35.3,1.5
8271, Fiesta,2017,8900,Manual,11521,Petrol,145,64.2,1.1
8272, S-MAX,2016,17000,Automatic,56372,Diesel,125,52.3,2.0
8273, Fiesta,2018,11399,Manual,8804,Petrol,145,65.7,1.0
8274, Focus,2017,10289,Manual,20254,Diesel,0,74.3,1.5
8275, Kuga,2017,14550,Automatic,7843,Petrol,235,38.2,1.5
8276, Focus,2018,13500,Manual,11000,Petrol,145,57.7,1.0
8277, Kuga,2015,13600,Automatic,34785,Diesel,145,52.3,2.0
8278, Fiesta,2018,11990,Manual,13343,Petrol,145,58.9,1.0
8279, Grand C-MAX,2016,10030,Automatic,17334,Diesel,30,58.9,1.5
8280, Fiesta,2019,15995,Manual,1044,Petrol,145,60.1,1.0
8281, Focus,2019,14890,Manual,11867,Petrol,145,60.1,1.0
8282, Fiesta,2019,14500,Manual,8365,Petrol,145,58.9,1.0
8283, Grand Tourneo Connect,2019,14998,Manual,11500,Diesel,150,46.3,1.5
8284, Fiesta,2017,9495,Manual,19288,Petrol,125,54.3,1.2
8285, Kuga,2018,19900,Manual,12548,Diesel,145,47.9,2.0
8286, Fiesta,2014,5770,Manual,57530,Diesel,0,76.4,1.5
8287, Focus,2012,6195,Manual,31543,Diesel,20,67.3,1.6
8288, Kuga,2018,17999,Manual,20321,Petrol,150,45.6,1.5
8289, Mondeo,2019,20000,Manual,33,Diesel,145,65.7,2.0
8290, Kuga,2018,17199,Semi-Auto,26000,Diesel,145,54.3,2.0
8291, Mondeo,2017,14498,Automatic,22628,Petrol,235,38.2,2.0
8292, Focus,2016,8995,Manual,22493,Petrol,20,60.1,1.0
8293, Galaxy,2019,27700,Semi-Auto,9513,Diesel,145,46.3,2.0
8294, Fiesta,2017,9495,Manual,24955,Petrol,0,65.7,1.0
8295, Fiesta,2012,6499,Manual,25797,Petrol,145,48.7,1.6
8296, Kuga,2014,14000,Manual,38621,Diesel,150,54.3,2.0
8297, Fiesta,2017,9995,Manual,27755,Petrol,20,62.8,1.0
8298, Focus,2016,10500,Manual,23499,Petrol,20,60.1,1.0
8299, KA,2018,10000,Manual,10051,Petrol,150,43.5,0.0
8300, Focus,2015,10495,Semi-Auto,18230,Diesel,20,67.3,1.5
8301, S-MAX,2015,13979,Manual,53855,Diesel,125,56.5,2.0
8302, Focus,2018,15999,Manual,9621,Petrol,150,60.1,1.0
8303, Fiesta,2013,7995,Semi-Auto,23000,Petrol,145,47.9,1.6
8304, Fiesta,2019,13999,Manual,16342,Petrol,150,58.9,1.0
8305, Fiesta,2016,8240,Manual,30152,Petrol,20,62.8,1.0
8306, Grand C-MAX,2017,11000,Manual,45435,Petrol,150,54.3,1.0
8307, Focus,2017,9470,Manual,30493,Diesel,145,74.3,1.5
8308, Fiesta,2016,7500,Manual,22313,Petrol,0,65.7,1.0
8309, Focus,2018,13500,Manual,14769,Diesel,145,74.3,1.5
8310, Fiesta,2018,10795,Manual,27107,Petrol,145,65.7,1.0
8311, Focus,2018,12390,Manual,3345,Petrol,145,61.4,1.0
8312, Fiesta,2017,10190,Manual,14380,Petrol,0,65.7,1.0
8313, Fiesta,2016,9995,Manual,30468,Petrol,0,65.7,1.0
8314, Fiesta,2018,12460,Semi-Auto,5759,Petrol,145,54.3,1.0
8315, Kuga,2019,18750,Semi-Auto,2500,Diesel,145,37.2,2.0
8316, EcoSport,2019,15000,Manual,9868,Petrol,145,53.3,1.0
8317, Fiesta,2019,12500,Manual,17009,Petrol,145,60.1,1.0
8318, EcoSport,2018,15000,Manual,10549,Petrol,145,54.3,1.0
8319, Edge,2019,31600,Semi-Auto,1839,Diesel,145,37.2,2.0
8320, Focus,2017,12790,Semi-Auto,8881,Petrol,125,51.4,1.0
8321, EcoSport,2017,9498,Manual,21698,Diesel,145,64.2,1.5
8322, Fiesta,2016,7698,Manual,19799,Petrol,125,54.3,1.2
8323, Tourneo Custom,2017,19490,Manual,23838,Diesel,150,44.8,2.0
8324, Ka+,2017,7499,Manual,19616,Petrol,145,57.7,1.2
8325, Fiesta,2017,10800,Semi-Auto,7473,Petrol,0,57.7,1.0
8326, Kuga,2017,16399,Manual,39967,Diesel,145,54.3,2.0
8327, Focus,2016,9897,Manual,35199,Petrol,20,60.1,1.0
8328, Fiesta,2018,15800,Manual,7773,Petrol,145,62.8,1.0
8329, Fiesta,2018,9495,Manual,9281,Petrol,145,55.4,1.1
8330, Fiesta,2015,7100,Manual,33428,Petrol,0,65.7,1.0
8331, Fiesta,2018,7999,Manual,30800,Petrol,145,64.2,1.1
8332, Fiesta,2017,9700,Manual,13880,Petrol,145,65.7,1.0
8333, Focus,2018,14575,Automatic,10999,Petrol,145,48.7,1.0
8334, Ka+,2018,9540,Manual,7670,Petrol,145,54.3,1.2
8335, EcoSport,2018,11660,Manual,14453,Petrol,145,54.3,1.0
8336, Fusion,2008,2750,Automatic,66000,Petrol,260,37.2,1.6
8337, Fiesta,2019,12880,Manual,9018,Petrol,145,58.9,1.0
8338, Fiesta,2019,15910,Manual,5793,Petrol,145,58.9,1.0
8339, Kuga,2016,16000,Manual,8729,Diesel,145,54.3,2.0
8340, Fiesta,2017,11298,Manual,23358,Petrol,20,62.8,1.0
8341, Fiesta,2019,15500,Manual,4551,Petrol,145,60.1,1.0
8342, EcoSport,2018,14990,Manual,9500,Petrol,145,54.3,1.0
8343, Kuga,2019,17500,Manual,10974,Diesel,145,38.2,2.0
8344, Mondeo,2020,26290,Automatic,7,Hybrid,135,47.1,2.0
8345, EcoSport,2016,9295,Manual,28053,Diesel,30,64.2,1.5
8346, Ka+,2019,9291,Manual,7117,Petrol,145,47.9,1.2
8347, Fiesta,2015,6450,Manual,62190,Petrol,0,65.7,1.0
8348, Fiesta,2017,8191,Manual,10435,Petrol,125,54.3,1.2
8349, Fiesta,2019,12000,Manual,4377,Petrol,145,58.9,1.0
8350, Kuga,2017,14999,Manual,23735,Diesel,145,64.2,1.5
8351, Focus,2017,12750,Manual,3640,Petrol,145,60.1,1.0
8352, Focus,2017,10499,Manual,16016,Diesel,0,74.3,1.5
8353, S-MAX,2017,19490,Semi-Auto,21021,Diesel,145,51.4,2.0
8354, Fiesta,2017,11150,Semi-Auto,32358,Petrol,145,57.7,1.0
8355, Fiesta,2017,11399,Manual,18001,Petrol,20,62.8,1.0
8356, Focus,2017,16998,Manual,19097,Diesel,20,67.3,2.0
8357, Focus,2015,6980,Manual,14939,Petrol,145,47.9,1.6
8358, Fiesta,2014,6679,Manual,47368,Petrol,0,65.7,1.0
8359, Focus,2017,12500,Automatic,21697,Petrol,150,51.4,1.0
8360, Focus,2019,17900,Manual,5051,Petrol,145,60.1,1.0
8361, EcoSport,2019,17500,Semi-Auto,1808,Petrol,145,44.1,1.0
8362, Galaxy,2018,18999,Semi-Auto,42164,Diesel,145,52.3,2.0
8363, Fiesta,2016,10298,Manual,18016,Petrol,0,65.7,1.0
8364, Fiesta,2017,7820,Manual,16782,Petrol,125,54.3,1.2
8365, Focus,2016,10660,Manual,18560,Diesel,0,74.3,1.5
8366, Fiesta,2017,7897,Manual,27796,Petrol,145,54.3,1.2
8367, Kuga,2016,13250,Manual,42573,Diesel,145,54.3,2.0
8368, Fiesta,2016,8999,Automatic,27820,Petrol,30,57.7,1.0
8369, Focus,2019,18499,Manual,1286,Petrol,145,58.9,1.0
8370, EcoSport,2015,7490,Manual,31779,Petrol,160,44.8,1.5
8371, Fiesta,2016,8990,Manual,46000,Petrol,0,65.7,1.0
8372, Fiesta,2014,6590,Manual,24916,Petrol,30,54.3,1.2
8373, Fiesta,2017,9500,Manual,22234,Petrol,145,65.7,1.0
8374, Focus,2019,15888,Manual,2445,Petrol,150,58.9,1.0
8375, EcoSport,2017,8999,Manual,40091,Petrol,145,52.3,1.0
8376, Kuga,2017,16998,Manual,17757,Diesel,145,64.2,1.5
8377, Focus,2011,3499,Manual,84239,Petrol,235,40.4,1.8
8378, C-MAX,2008,2895,Manual,90000,Petrol,200,40.9,1.6
8379, Focus,2017,12000,Manual,28672,Petrol,20,60.1,1.0
8380, Mondeo,2015,7295,Manual,74810,Diesel,0,78.5,1.6
8381, Fiesta,2018,10600,Manual,22727,Petrol,145,56.5,1.0
8382, S-MAX,2016,15520,Manual,22497,Diesel,125,56.5,2.0
8383, Fiesta,2018,10400,Manual,10978,Petrol,145,65.7,1.0
8384, Kuga,2019,23200,Manual,2017,Diesel,145,37.7,2.0
8385, Fiesta,2018,10121,Manual,6500,Petrol,145,65.7,1.0
8386, Focus,2017,17998,Manual,9066,Petrol,145,41.5,2.0
8387, KA,2014,4250,Manual,43001,Petrol,30,57.7,1.2
8388, S-MAX,2017,21000,Semi-Auto,28167,Diesel,160,51.4,2.0
8389, EcoSport,2017,9410,Manual,24376,Petrol,125,53.3,1.0
8390, Focus,2019,14998,Manual,10464,Petrol,145,58.9,1.0
8391, Fiesta,2016,7691,Manual,29747,Petrol,125,54.3,1.2
8392, Focus,2018,14000,Manual,8724,Diesel,145,74.3,1.5
8393, Kuga,2017,13500,Manual,37071,Diesel,125,60.1,2.0
8394, Fiesta,2017,11495,Manual,17766,Petrol,145,65.7,1.0
8395, Focus,2015,8540,Manual,50004,Diesel,0,74.3,1.5
8396, Kuga,2016,11999,Manual,28731,Diesel,125,60.1,2.0
8397, Galaxy,2010,5995,Manual,113000,Diesel,200,49.6,2.0
8398, Galaxy,2018,17979,Manual,34350,Diesel,145,56.5,2.0
8399, EcoSport,2018,14000,Manual,11902,Petrol,150,54.3,1.0
8400, Ka+,2019,10550,Manual,2000,Petrol,145,47.9,1.2
8401, Fiesta,2018,12500,Manual,16936,Petrol,145,62.8,1.0
8402, Focus,2019,16998,Manual,5568,Petrol,145,60.1,1.0
8403, Focus,2017,11799,Manual,28333,Petrol,145,60.1,1.0
8404, Fiesta,2018,9795,Manual,10267,Petrol,150,64.2,1.1
8405, Fiesta,2017,10990,Manual,14500,Petrol,20,62.8,1.0
8406, EcoSport,2019,18495,Automatic,25,Petrol,145,45.6,1.0
8407, Fiesta,2014,6491,Manual,48319,Diesel,0,76.4,1.5
8408, Fiesta,2019,15500,Manual,7504,Petrol,145,61.4,1.0
8409, Fiesta,2018,9950,Manual,15155,Petrol,145,64.2,1.1
8410, Focus,2019,15980,Manual,13999,Petrol,145,58.9,1.0
8411, Focus,2017,11360,Manual,27961,Diesel,145,74.3,1.5
8412, Edge,2017,19431,Semi-Auto,29826,Diesel,160,48.7,2.0
8413, Focus,2018,13250,Manual,14984,Petrol,150,57.7,1.0
8414, Mondeo,2016,8000,Manual,80560,Diesel,125,68.9,2.0
8415, Fiesta,2017,11000,Automatic,19133,Petrol,145,57.7,1.0
8416, Fiesta,2017,8250,Manual,18234,Petrol,145,65.7,1.0
8417, EcoSport,2016,9998,Semi-Auto,18325,Petrol,160,44.8,1.5
8418, EcoSport,2016,8700,Manual,42026,Petrol,125,53.3,1.0
8419, KA,2014,5499,Manual,21200,Petrol,30,57.7,1.2
8420, Ka+,2017,7489,Manual,12082,Petrol,145,57.7,1.2
8421, Kuga,2017,16995,Manual,13457,Diesel,145,60.1,2.0
8422, C-MAX,2017,13498,Manual,20357,Petrol,150,55.4,1.0
8423, Fiesta,2016,8000,Manual,24408,Petrol,0,65.7,1.0
8424, EcoSport,2018,15500,Manual,4287,Petrol,145,53.3,1.0
8425, Galaxy,2017,21500,Semi-Auto,11348,Diesel,145,52.3,2.0
8426, Kuga,2017,13500,Manual,47922,Diesel,30,64.2,1.5
8427, Fiesta,2018,11295,Manual,7260,Petrol,145,65.7,1.0
8428, Fiesta,2017,8498,Manual,32538,Petrol,0,65.7,1.0
8429, Kuga,2019,16499,Manual,13500,Diesel,145,38.2,2.0
8430, Fiesta,2016,7499,Manual,35000,Diesel,0,78.5,1.5
8431, Fiesta,2015,6970,Manual,54790,Diesel,0,88.3,1.5
8432, Focus,2011,4999,Manual,99614,Petrol,145,47.9,1.6
8433, Fiesta,2017,9989,Manual,13998,Petrol,0,65.7,1.0
8434, Kuga,2017,13499,Manual,31697,Diesel,125,60.1,2.0
8435, Fiesta,2017,10695,Manual,24153,Petrol,150,65.7,1.0
8436, Kuga,2012,8995,Manual,48049,Diesel,200,47.1,2.0
8437, Fiesta,2018,10870,Manual,19733,Petrol,145,65.7,1.0
8438, EcoSport,2015,9000,Manual,11696,Diesel,30,61.4,1.5
8439, Focus,2017,10995,Manual,24006,Diesel,0,74.3,1.5
8440, Focus,2019,23990,Automatic,6000,Petrol,145,51.4,1.0
8441, Fiesta,2020,17250,Manual,1000,Petrol,145,60.1,1.0
8442, Fiesta,2018,10697,Manual,15950,Petrol,145,65.7,1.0
8443, Fiesta,2015,7250,Manual,32782,Petrol,0,65.7,1.0
8444, Fiesta,2019,11495,Manual,3296,Petrol,150,55.4,1.1
8445, Fiesta,2016,6499,Manual,41149,Petrol,125,54.3,1.2
8446, B-MAX,2015,9000,Automatic,18659,Petrol,160,44.1,1.6
8447, Focus,2018,12000,Manual,17225,Petrol,145,61.4,1.0
8448, Fiesta,2017,9500,Manual,18342,Petrol,150,65.7,1.0
8449, Fiesta,2017,8795,Manual,24000,Petrol,0,65.7,1.0
8450, EcoSport,2019,16809,Semi-Auto,3619,Petrol,145,48.7,1.0
8451, Fiesta,2014,8999,Automatic,24867,Petrol,145,47.9,1.6
8452, C-MAX,2014,7500,Manual,38000,Diesel,30,61.4,1.6
8453, Fiesta,2015,8290,Manual,29174,Petrol,0,65.7,1.0
8454, Focus,2018,12500,Manual,7677,Petrol,150,60.1,1.0
8455, Focus,2018,15999,Manual,8000,Diesel,145,74.3,1.5
8456, Focus,2017,16995,Manual,27000,Petrol,145,41.5,2.0
8457, Focus,2019,16470,Manual,9083,Petrol,145,60.1,1.0
8458, Kuga,2017,14998,Manual,12644,Diesel,30,64.2,1.5
8459, EcoSport,2019,16000,Manual,2498,Diesel,145,58.9,1.5
8460, Fiesta,2017,9495,Manual,6159,Petrol,0,65.7,1.0
8461, Mondeo,2015,9490,Manual,61000,Diesel,30,62.8,2.0
8462, Fiesta,2015,6590,Manual,42031,Petrol,125,54.3,1.2
8463, EcoSport,2018,13750,Manual,12932,Petrol,145,54.3,1.0
8464, Fiesta,2016,8870,Manual,20000,Diesel,0,78.5,1.5
8465, Fiesta,2017,9797,Manual,24138,Petrol,145,62.8,1.0
8466, Focus,2018,12499,Manual,16287,Petrol,145,57.7,1.0
8467, Focus,2017,17000,Manual,17510,Petrol,200,41.5,2.0
8468, Fiesta,2013,6127,Manual,26276,Petrol,30,54.3,1.2
8469, Edge,2016,20645,Automatic,23743,Diesel,200,47.9,2.0
8470, Fiesta,2016,6789,Manual,24162,Petrol,125,54.3,1.2
8471, Fiesta,2010,3689,Manual,76648,Petrol,145,49.6,1.4
8472, Fiesta,2019,11995,Manual,3239,Petrol,145,60.1,1.0
8473, Focus,2017,8500,Manual,57517,Diesel,0,74.3,1.5
8474, Focus,2018,13450,Manual,19729,Petrol,145,57.7,1.0
8475, Focus,2019,18680,Automatic,8900,Diesel,145,74.3,1.5
8476, Focus,2018,12399,Manual,18227,Diesel,145,80.7,1.5
8477, C-MAX,2016,8430,Manual,29145,Petrol,160,44.1,1.6
8478, Focus,2019,18000,Manual,4000,Petrol,145,58.9,1.0
8479, Kuga,2017,13489,Manual,29618,Diesel,145,64.2,1.5
8480, Kuga,2019,21378,Manual,3259,Diesel,145,39.2,2.0
8481, EcoSport,2016,7650,Manual,73744,Diesel,30,64.2,1.5
8482, Focus,2017,17500,Manual,22864,Petrol,145,41.5,2.0
8483, Focus,2019,15990,Manual,8933,Petrol,150,60.1,1.0
8484, Focus,2016,9000,Manual,30170,Diesel,0,74.3,1.5
8485, Fiesta,2016,7935,Manual,45018,Petrol,0,65.7,1.0
8486, Focus,2017,11498,Manual,15430,Diesel,0,74.3,1.5
8487, C-MAX,2016,7787,Manual,50656,Petrol,160,44.1,1.6
8488, Fiesta,2016,11899,Semi-Auto,12656,Petrol,0,57.7,1.0
8489, Focus,2017,11800,Manual,16612,Diesel,0,74.3,1.5
8490, Focus,2015,8682,Manual,35938,Petrol,20,61.4,1.0
8491, Fiesta,2019,10699,Manual,8480,Petrol,145,55.4,1.1
8492, Kuga,2019,18495,Manual,9902,Diesel,145,47.9,2.0
8493, EcoSport,2017,9900,Manual,17236,Petrol,125,53.3,1.0
8494, Focus,2015,7299,Manual,62299,Petrol,20,60.1,1.0
8495, Kuga,2017,13480,Manual,37652,Diesel,125,60.1,2.0
8496, Puma,2020,21500,Manual,3198,Petrol,145,50.4,1.0
8497, Fiesta,2019,13990,Manual,279,Petrol,145,58.9,1.0
8498, Focus,2017,11850,Manual,15013,Diesel,145,74.3,1.5
8499, Fiesta,2018,12700,Manual,17299,Petrol,145,61.4,1.0
8500, Focus,2017,14499,Automatic,12572,Petrol,145,46.3,1.5
8501, Fiesta,2017,9250,Manual,32320,Petrol,0,65.7,1.0
8502, Fiesta,2017,7690,Manual,19189,Petrol,125,54.3,1.2
