,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
2484, RAV4,2017,19990,Automatic,39392,Hybrid,135,57.6,2.5
2485, Auris,2016,8498,Manual,54815,Petrol,125,52.3,1.2
2486, Auris,2013,10299,Automatic,47776,Hybrid,0,72.4,1.8
2487, Aygo,2016,7800,Manual,19020,Petrol,0,69.0,1.0
2488, Yaris,2017,10490,Automatic,15179,Petrol,30,58.0,1.3
2489, RAV4,2018,25500,Automatic,18861,Hybrid,135,55.4,2.5
2490, C-HR,2018,17498,Automatic,28775,Hybrid,135,74.3,1.8
2491, RAV4,2016,21000,Automatic,33195,Hybrid,20,55.4,2.5
2492, Aygo,2017,7072,Manual,22572,Petrol,145,69.0,1.0
2493, Corolla,2020,28000,Automatic,10,Hybrid,140,56.5,1.8
2494, Aygo,2018,9790,Manual,7176,Petrol,145,56.5,1.0
2495, Yaris,2018,10990,Manual,20789,Petrol,145,56.5,1.5
2496, Aygo,2017,7150,Manual,16076,Petrol,150,69.0,1.0
2497, Yaris,2017,10995,Automatic,9851,Petrol,145,60.1,1.5
2498, Yaris,2016,8995,Manual,33920,Petrol,30,55.0,1.3
2499, Auris,2017,14995,Automatic,32000,Hybrid,0,78.5,1.8
2500, C-HR,2018,17995,Automatic,14800,Petrol,145,47.9,1.2
2501, Auris,2016,15400,Automatic,29640,Hybrid,0,78.5,1.8
2502, Hilux,2017,24748,Automatic,11517,Diesel,260,36.2,2.4
2503, Auris,2013,5899,Manual,41000,Petrol,125,51.4,1.3
2504, Yaris,2019,11800,Manual,4036,Petrol,150,47.9,1.5
2505, Aygo,2019,10000,Manual,150,Petrol,145,57.7,1.0
2506, Yaris,2017,14595,Automatic,27787,Hybrid,0,78.0,1.5
2507, Aygo,2017,8995,Manual,31503,Petrol,145,68.9,1.0
2508, Yaris,2018,12495,Manual,14322,Petrol,145,47.1,1.5
2509, Yaris,2017,9290,Manual,21506,Petrol,30,58.0,1.3
2510, Auris,2014,14495,Automatic,27721,Hybrid,0,70.6,1.8
2511, Yaris,2014,5998,Manual,49374,Petrol,125,52.3,1.3
2512, Land Cruiser,2019,39498,Semi-Auto,11712,Diesel,145,30.1,2.8
2513, RAV4,2017,20995,Automatic,25601,Hybrid,20,57.6,2.5
2514, Avensis,2016,10191,Manual,31912,Diesel,20,67.3,1.6
2515, Aygo,2018,10000,Semi-Auto,12496,Petrol,145,67.3,1.0
2516, Yaris,2006,2750,Manual,48000,Petrol,165,47.1,1.3
2517, Yaris,2016,10490,Automatic,9989,Petrol,30,58.0,1.3
2518, Yaris,2016,11795,Automatic,34767,Hybrid,0,78.5,1.5
2519, Auris,2016,14995,Automatic,11882,Hybrid,0,78.5,1.8
2520, Auris,2015,13465,Automatic,11153,Hybrid,0,70.6,1.8
2521, Yaris,2015,10290,Automatic,41830,Hybrid,0,78.0,1.5
2522, C-HR,2020,23550,Automatic,1121,Other,135,58.9,1.8
2523, Hilux,2016,20149,Automatic,93112,Diesel,260,36.2,2.4
2524, Aygo,2015,5999,Manual,19231,Petrol,0,69.0,1.0
2525, Aygo,2016,6495,Manual,18507,Petrol,0,69.0,1.0
2526, Yaris,2017,13250,Automatic,16720,Hybrid,135,76.3,1.5
2527, Corolla,2020,25990,Automatic,1112,Other,135,53.3,2.0
2528, Aygo,2016,6580,Manual,37000,Petrol,0,69.0,1.0
2529, Yaris,2017,13495,Automatic,17848,Hybrid,0,78.0,1.5
2530, Yaris,2019,11949,Manual,100,Petrol,145,47.9,1.5
2531, Aygo,2018,7495,Manual,27537,Petrol,145,68.9,1.0
2532, Auris,2017,10795,Manual,18000,Petrol,145,58.9,1.2
2533, Avensis,2013,7498,Manual,57480,Diesel,30,62.8,2.0
2534, PROACE VERSO,2019,25200,Manual,10,Diesel,145,40.4,2.0
2535, Aygo,2017,7698,Manual,19654,Petrol,145,68.9,1.0
2536, Corolla,2020,18990,Manual,3000,Petrol,145,39.2,1.2
2537, Yaris,2018,11995,Automatic,15432,Hybrid,135,76.3,1.5
2538, Aygo,2018,7695,Manual,16500,Petrol,145,69.0,1.0
2539, Aygo,2019,9295,Manual,10,Petrol,145,56.5,1.0
2540, Auris,2017,9990,Manual,20390,Petrol,30,58.9,1.2
2541, Aygo,2019,9790,Manual,2500,Petrol,145,56.5,1.0
2542, Aygo,2015,6290,Manual,43000,Petrol,0,69.0,1.0
2543, Prius,2017,21490,Automatic,17753,Other,140,68.9,1.8
2544, C-HR,2018,20995,Automatic,8661,Hybrid,135,74.3,1.8
2545, Hilux,2019,23990,Manual,10663,Diesel,260,40.4,2.4
2546, Yaris,2017,8490,Manual,31154,Petrol,30,58.0,1.3
2547, Aygo,2015,5990,Manual,44000,Petrol,0,69.0,1.0
2548, Yaris,2017,9695,Manual,17447,Petrol,30,58.0,1.3
2549, Auris,2016,16288,Automatic,30587,Hybrid,0,70.6,1.8
2550, Yaris,2018,10490,Manual,4858,Petrol,145,58.9,1.5
2551, Yaris,2016,10495,Automatic,33705,Hybrid,0,86.0,1.5
2552, Yaris,2016,11975,Automatic,23330,Hybrid,0,78.0,1.5
2553, Aygo,2017,8495,Semi-Auto,3906,Petrol,150,67.0,1.0
2554, Aygo,2016,8550,Manual,20680,Petrol,0,69.0,1.0
2555, Auris,2014,12990,Automatic,26847,Hybrid,0,72.4,1.8
2556, Aygo,2015,5475,Manual,54417,Petrol,0,69.0,1.0
2557, C-HR,2017,20995,Automatic,31189,Hybrid,135,74.3,1.8
2558, Yaris,2013,4495,Manual,60020,Petrol,30,58.9,1.0
2559, Yaris,2019,13810,Automatic,3768,Hybrid,135,76.3,1.5
2560, Land Cruiser,2019,44935,Semi-Auto,15200,Diesel,145,30.1,2.8
2561, Corolla,2019,21999,Automatic,17095,Hybrid,140,72.4,2.0
2562, Corolla,2019,16200,Manual,3837,Petrol,145,39.2,1.2
2563, Corolla,2019,21500,Automatic,6610,Hybrid,135,85.6,1.8
2564, Aygo,2019,9293,Manual,9199,Petrol,145,57.7,1.0
2565, Yaris,2019,13795,Automatic,5942,Petrol,145,47.9,1.5
2566, Corolla,2019,22595,Automatic,10500,Hybrid,135,72.4,2.0
2567, RAV4,2014,12495,Manual,30726,Diesel,145,53.0,2.0
2568, Auris,2017,18995,Automatic,9635,Hybrid,0,70.6,1.8
2569, C-HR,2018,19995,Automatic,30068,Hybrid,135,74.3,1.8
2570, Yaris,2020,12495,Manual,4895,Petrol,150,49.6,1.0
2571, Yaris,2017,9995,Manual,3800,Petrol,145,66.0,1.0
2572, Yaris,2018,11171,Manual,11231,Petrol,150,58.9,1.5
2573, Yaris,2016,7998,Manual,22500,Petrol,30,58.0,1.3
2574, Yaris,2017,13994,Automatic,12834,Hybrid,0,78.0,1.5
2575, RAV4,2015,11495,Manual,44652,Diesel,150,53.0,2.0
2576, Yaris,2019,13495,Manual,3381,Petrol,145,47.9,1.5
2577, Yaris,2013,7495,Automatic,70000,Hybrid,0,76.3,1.5
2578, Aygo,2017,7490,Manual,20000,Petrol,145,68.9,1.0
2579, RAV4,2016,18823,Automatic,30045,Hybrid,20,57.6,2.5
2580, Yaris,2017,10998,Manual,9844,Petrol,30,55.0,1.3
2581, Avensis,2011,6245,Manual,39512,Petrol,205,42.8,1.8
2582, RAV4,2014,9780,Manual,88870,Diesel,125,57.6,2.0
2583, Prius,2019,24695,Automatic,6500,Hybrid,135,64.2,1.8
2584, Yaris,2018,9798,Manual,11935,Petrol,145,58.9,1.5
2585, Aygo,2017,6191,Manual,20741,Petrol,0,69.0,1.0
2586, Yaris,2018,12201,Automatic,6635,Petrol,145,60.1,1.5
2587, Aygo,2014,5990,Manual,23332,Petrol,0,69.0,1.0
2588, Yaris,2015,7298,Manual,44052,Petrol,30,55.0,1.3
2589, Auris,2016,14975,Automatic,46580,Hybrid,0,78.5,1.8
2590, Yaris,2018,9680,Manual,12714,Petrol,145,65.7,1.0
2591, Aygo,2016,6873,Manual,20816,Petrol,0,69.0,1.0
2592, Auris,2016,9998,Manual,23169,Petrol,30,58.9,1.2
2593, Yaris,2017,9242,Manual,37521,Petrol,30,55.0,1.3
2594, RAV4,2017,14897,Manual,37100,Diesel,150,60.1,2.0
2595, Prius,2017,24999,Automatic,12930,Hybrid,10,64.2,1.8
2596, Aygo,2016,9795,Automatic,3455,Other,0,67.0,1.0
2597, RAV4,2003,3995,Manual,65456,Petrol,235,38.2,1.8
2598, Aygo,2017,7976,Manual,8493,Petrol,0,68.9,1.0
2599, Verso,2017,13998,Semi-Auto,13017,Petrol,205,42.8,1.8
2600, Aygo,2017,7495,Manual,16791,Petrol,145,69.0,1.0
2601, Yaris,2019,14995,Automatic,6173,Hybrid,135,76.3,1.5
2602, GT86,2017,18495,Semi-Auto,13930,Petrol,150,39.8,2.0
2603, Aygo,2019,8495,Manual,5519,Petrol,145,56.5,1.0
2604, Aygo,2017,8390,Manual,19088,Petrol,145,68.9,1.0
2605, Yaris,2014,5990,Manual,43681,Petrol,125,52.3,1.3
2606, Yaris,2017,10200,Manual,12859,Petrol,145,58.9,1.5
2607, C-HR,2017,18802,Automatic,45595,Hybrid,0,74.3,1.8
2608, Yaris,2015,9899,Automatic,45149,Hybrid,0,86.0,1.5
2609, Yaris,2018,10995,Manual,10601,Petrol,145,58.9,1.5
2610, Yaris,2018,11295,Manual,9000,Petrol,145,47.1,1.5
2611, Aygo,2017,7100,Manual,29384,Petrol,145,68.9,1.0
2612, Yaris,2018,12690,Automatic,8965,Petrol,150,60.1,1.5
2613, Yaris,2017,11750,Automatic,29823,Hybrid,135,76.3,1.5
2614, Prius,2016,18495,Automatic,20163,Hybrid,0,94.1,1.8
2615, Yaris,2018,13900,Automatic,10142,Hybrid,140,76.3,1.5
2616, RAV4,2016,20250,Automatic,29200,Hybrid,20,57.6,2.5
2617, Hilux,2018,22445,Automatic,22919,Diesel,260,36.2,2.4
2618, Aygo,2016,6499,Manual,15200,Petrol,0,69.0,1.0
2619, Aygo,2018,9998,Manual,8410,Petrol,145,68.9,1.0
2620, Auris,2016,12495,Automatic,50309,Hybrid,0,78.5,1.8
2621, C-HR,2018,15131,Manual,14013,Petrol,150,47.9,1.2
2622, Auris,2017,11999,Manual,22458,Petrol,30,58.9,1.2
2623, PROACE VERSO,2019,23950,Manual,6570,Diesel,145,40.4,2.0
2624, Prius,2017,17800,Automatic,33710,Hybrid,135,94.1,1.8
2625, Yaris,2019,12000,Manual,9600,Petrol,150,47.9,1.5
2626, Aygo,2019,9495,Manual,1360,Petrol,145,56.5,1.0
2627, Yaris,2018,8995,Manual,23111,Petrol,145,65.7,1.0
2628, Aygo,2018,9299,Manual,10845,Petrol,145,68.9,1.0
2629, Aygo,2016,7300,Manual,21851,Petrol,0,69.0,1.0
2630, Yaris,2017,10795,Manual,12091,Petrol,145,58.9,1.5
2631, Yaris,2014,5499,Manual,66575,Petrol,125,52.3,1.3
2632, Yaris,2018,10684,Manual,9321,Petrol,145,58.9,1.5
2633, Aygo,2017,7998,Manual,20393,Petrol,150,68.9,1.0
2634, Yaris,2018,9295,Manual,28445,Petrol,145,65.7,1.0
2635, Auris,2017,17159,Automatic,12174,Hybrid,135,70.6,1.8
2636, Yaris,2018,11995,Manual,10993,Petrol,145,56.5,1.5
2637, Auris,2016,12995,Automatic,40133,Hybrid,0,78.5,1.8
2638, Aygo,2017,6550,Manual,17047,Petrol,0,69.0,1.0
2639, Aygo,2017,8712,Manual,16026,Petrol,0,68.9,1.0
2640, Aygo,2018,6800,Manual,22864,Petrol,150,69.0,1.0
2641, Corolla,2019,20488,Automatic,3892,Hybrid,140,58.9,1.8
2642, Aygo,2018,8490,Manual,7050,Petrol,145,56.5,1.0
2643, RAV4,2017,20498,Automatic,20829,Hybrid,135,57.6,2.5
2644, RAV4,2017,18991,Automatic,33900,Petrol,150,43.5,2.0
2645, Auris,2018,17795,Automatic,25181,Hybrid,135,65.6,1.8
2646, RAV4,2008,3995,Manual,103000,Diesel,240,42.8,2.2
2647, Yaris,2017,9995,Manual,35597,Petrol,145,58.9,1.5
2648, GT86,2016,15000,Manual,28321,Petrol,265,36.2,2.0
2649, Aygo,2017,9795,Automatic,10068,Other,145,67.3,1.0
2650, Aygo,2017,7498,Manual,14888,Petrol,145,68.9,1.0
2651, Yaris,2016,12200,Automatic,10837,Other,0,78.0,1.5
2652, Aygo,2019,10495,Manual,3000,Petrol,145,57.7,1.0
2653, Aygo,2017,6995,Manual,28800,Petrol,0,69.0,1.0
2654, Yaris,2013,6990,Manual,32698,Petrol,125,51.4,1.3
2655, Aygo,2018,8222,Manual,25453,Petrol,150,56.5,1.0
2656, Auris,2013,12300,Automatic,38986,Hybrid,0,70.6,1.8
2657, Yaris,2018,10995,Manual,8052,Petrol,150,58.9,1.5
2658, Aygo,2020,10980,Manual,4578,Petrol,150,56.5,1.0
2659, Auris,2015,12295,Automatic,30973,Hybrid,0,76.4,1.8
2660, Aygo,2018,7880,Manual,22024,Petrol,145,68.9,1.0
2661, Yaris,2017,8399,Manual,24851,Petrol,30,55.0,1.3
2662, Yaris,2019,13495,Manual,150,Petrol,145,47.9,1.5
2663, Yaris,2016,7498,Manual,30856,Petrol,30,58.0,1.3
2664, Auris,2018,16970,Automatic,35394,Hybrid,135,65.6,1.8
2665, Aygo,2019,12999,Semi-Auto,1862,Petrol,145,55.4,1.0
2666, Aygo,2020,10980,Semi-Auto,4578,Petrol,145,56.5,1.0
2667, IQ,2012,2495,Manual,72498,Petrol,0,64.2,1.0
2668, Aygo,2016,9038,Automatic,10883,Petrol,0,67.0,1.0
2669, Verso,2017,11395,Manual,9700,Petrol,150,41.5,1.6
2670, Aygo,2018,7998,Manual,15111,Petrol,150,68.9,1.0
2671, Avensis,2016,10995,Manual,55086,Diesel,20,67.3,1.6
2672, Aygo,2017,7997,Manual,21917,Petrol,150,68.9,1.0
2673, Yaris,2013,8495,Automatic,54913,Hybrid,0,76.3,1.5
2674, RAV4,2016,20990,Automatic,18880,Hybrid,20,57.6,2.5
2675, Auris,2016,15495,Automatic,30505,Hybrid,0,78.5,1.8
2676, Aygo,2019,8690,Manual,9529,Petrol,150,56.5,1.0
2677, Yaris,2019,12732,Automatic,2000,Petrol,145,47.9,1.5
2678, RAV4,2016,12499,Manual,58056,Diesel,125,60.1,2.0
2679, Yaris,2017,11295,Automatic,3187,Petrol,30,58.0,1.3
2680, RAV4,2016,17495,Automatic,58100,Hybrid,20,55.4,2.5
2681, Yaris,2016,11895,Automatic,23000,Hybrid,0,86.0,1.5
2682, RAV4,2017,19200,Automatic,25362,Petrol,200,43.5,2.0
2683, Yaris,2019,11380,Manual,6000,Petrol,145,47.9,1.5
2684, Aygo,2017,6995,Manual,33000,Petrol,0,68.9,1.0
2685, Aygo,2018,7990,Manual,13007,Petrol,145,68.9,1.0
2686, Aygo,2017,7495,Manual,28447,Petrol,150,68.9,1.0
2687, Auris,2017,14995,Automatic,18500,Hybrid,0,78.5,1.8
2688, RAV4,2015,14495,Automatic,34457,Petrol,235,39.2,2.0
2689, C-HR,2018,21995,Automatic,18687,Hybrid,140,74.3,1.8
2690, Yaris,2017,9995,Manual,25724,Petrol,30,55.0,1.3
2691, Yaris,2018,12295,Automatic,6051,Petrol,145,60.1,1.5
2692, Verso,2016,11295,Manual,28781,Diesel,30,62.8,1.6
2693, Aygo,2017,6890,Manual,12344,Petrol,145,69.0,1.0
2694, Auris,2013,10585,Automatic,19913,Hybrid,0,74.3,1.8
2695, C-HR,2019,22498,Automatic,16690,Hybrid,135,74.3,1.8
2696, Hilux,2018,21998,Automatic,12276,Diesel,265,36.2,2.4
2697, Aygo,2017,6490,Manual,21022,Petrol,0,69.0,1.0
2698, Aygo,2018,8500,Manual,11710,Petrol,150,68.9,1.0
2699, Yaris,2015,7195,Manual,50229,Petrol,30,58.0,1.3
2700, Corolla,2019,16495,Manual,5139,Petrol,145,39.2,1.2
2701, Avensis,2017,11645,Manual,22640,Diesel,20,67.3,1.6
2702, Aygo,2013,4199,Manual,25052,Petrol,0,65.7,1.0
2703, Aygo,2019,8980,Manual,5000,Petrol,145,56.5,1.0
2704, Yaris,2017,10790,Automatic,11071,Petrol,30,58.0,1.3
2705, Yaris,2019,13299,Automatic,2999,Petrol,145,47.9,1.5
2706, Yaris,2017,9150,Manual,13242,Petrol,30,58.0,1.3
2707, Yaris,2018,9611,Manual,20560,Petrol,145,58.9,1.5
2708, Yaris,2017,9420,Manual,7788,Petrol,30,58.0,1.3
2709, Auris,2012,8499,Automatic,67698,Hybrid,0,72.4,1.8
2710, Corolla,2019,22995,Automatic,4319,Hybrid,140,85.6,1.8
2711, Aygo,2018,8990,Manual,6537,Petrol,145,56.5,1.0
2712, Auris,2014,12450,Automatic,46694,Hybrid,0,70.6,1.8
2713, Aygo,2019,9990,Manual,2863,Petrol,150,56.5,1.0
2714, Yaris,2016,7998,Manual,20833,Petrol,30,58.0,1.3
2715, Aygo,2018,8195,Manual,20205,Petrol,145,68.9,1.0
2716, Aygo,2015,6995,Manual,19062,Petrol,0,69.0,1.0
2717, Auris,2013,8495,Manual,22900,Petrol,145,46.3,1.6
2718, Yaris,2016,9700,Manual,20788,Petrol,30,55.0,1.3
2719, Prius,2013,11500,Automatic,33905,Hybrid,0,70.6,1.8
2720, Avensis,2017,10800,Manual,41211,Diesel,145,67.3,1.6
2721, Hilux,2019,18695,Manual,6500,Diesel,265,40.4,2.4
2722, Aygo,2014,4998,Manual,27809,Petrol,0,65.7,1.0
2723, Aygo,2016,5995,Manual,54182,Petrol,0,69.0,1.0
2724, Aygo,2018,8756,Manual,2272,Petrol,145,56.5,1.0
2725, Yaris,2016,11495,Automatic,22000,Hybrid,0,86.0,1.5
2726, C-HR,2018,20251,Automatic,12610,Hybrid,135,74.3,1.8
2727, Prius,2019,24987,Automatic,6552,Hybrid,135,235.0,1.8
2728, Prius,2017,18490,Automatic,18460,Hybrid,0,94.1,1.8
2729, Corolla,2020,28795,Automatic,1544,Hybrid,135,53.3,2.0
2730, Yaris,2018,10440,Manual,24155,Petrol,145,58.9,1.5
2731, Yaris,2018,13995,Automatic,12000,Hybrid,135,76.3,1.5
2732, Aygo,2017,6795,Manual,27698,Petrol,0,69.0,1.0
2733, Yaris,2018,8800,Manual,37729,Petrol,145,58.9,1.5
2734, Aygo,2017,7295,Manual,41600,Petrol,0,68.9,1.0
2735, Yaris,2016,8680,Manual,14875,Petrol,30,55.0,1.3
2736, Auris,2018,12995,Manual,21658,Petrol,145,52.3,1.2
2737, Yaris,2019,10920,Manual,2286,Petrol,145,47.9,1.5
2738, Aygo,2011,2695,Manual,82708,Petrol,20,61.4,1.0
2739, Hilux,2017,20995,Manual,8441,Diesel,260,40.4,2.4
2740, Yaris,2017,13500,Automatic,14500,Petrol,145,60.1,1.5
2741, Yaris,2018,12990,Automatic,8125,Petrol,145,47.1,1.5
2742, Aygo,2016,6495,Manual,20377,Petrol,0,69.0,1.0
2743, C-HR,2017,18499,Automatic,9981,Petrol,150,44.8,1.2
2744, Aygo,2018,8248,Manual,6442,Petrol,145,56.5,1.0
2745, Hilux,2018,22495,Automatic,26000,Diesel,260,36.2,2.4
2746, Yaris,2019,14990,Manual,1500,Petrol,145,47.9,1.5
2747, Aygo,2019,9995,Manual,6365,Petrol,145,57.7,1.0
2748, C-HR,2017,17450,Automatic,27974,Petrol,145,44.8,1.2
2749, RAV4,2006,4495,Manual,68000,Diesel,260,40.4,2.2
2750, Aygo,2019,9990,Manual,15,Petrol,145,56.5,1.0
2751, Aygo,2017,7495,Manual,27422,Petrol,145,68.9,1.0
2752, Yaris,2017,11490,Automatic,20453,Petrol,145,60.1,1.5
2753, Hilux,2018,14598,Manual,21381,Diesel,265,40.4,2.4
2754, RAV4,2015,10500,Manual,52462,Diesel,125,57.6,2.0
2755, Yaris,2019,11450,Manual,13228,Petrol,145,47.9,1.5
2756, Corolla,2019,17990,Manual,6057,Petrol,145,39.2,1.2
2757, C-HR,2018,23990,Automatic,5810,Hybrid,135,74.3,1.8
2758, Yaris,2019,13795,Automatic,2892,Petrol,150,47.9,1.5
2759, Verso,2017,12990,Semi-Auto,25050,Petrol,200,42.8,1.8
2760, RAV4,2017,15750,Manual,32804,Diesel,150,60.1,2.0
2761, Aygo,2018,9750,Manual,6000,Petrol,145,56.5,1.0
2762, Yaris,2019,11991,Manual,5000,Petrol,145,47.9,1.5
2763, Aygo,2017,8498,Manual,16544,Petrol,145,68.9,1.0
2764, C-HR,2017,20495,Automatic,9740,Hybrid,135,74.3,1.8
2765, Auris,2012,5458,Manual,65073,Petrol,200,42.8,1.6
2766, C-HR,2018,15990,Manual,16120,Petrol,150,41.5,1.2
2767, Aygo,2017,7500,Automatic,20588,Petrol,145,67.0,1.0
2768, Yaris,2017,9595,Manual,9397,Petrol,30,58.0,1.3
2769, Aygo,2017,7250,Manual,19000,Petrol,0,68.9,1.0
2770, Aygo,2017,7391,Manual,22349,Petrol,0,68.9,1.0
2771, IQ,2009,2699,Manual,74095,Petrol,0,65.7,1.0
2772, Yaris,2016,8950,Manual,9000,Petrol,30,58.0,1.3
2773, RAV4,2016,19490,Automatic,30000,Hybrid,20,57.6,2.5
2774, C-HR,2017,19999,Automatic,30234,Hybrid,0,74.3,1.8
2775, Aygo,2015,6490,Manual,47960,Petrol,0,69.0,1.0
2776, Auris,2017,15495,Automatic,21839,Hybrid,135,72.4,1.8
2777, Aygo,2018,7995,Manual,12880,Petrol,145,68.9,1.0
2778, Verso,2017,12998,Semi-Auto,29476,Petrol,205,42.8,1.8
2779, Yaris,2017,9698,Manual,24260,Petrol,145,58.9,1.5
2780, Avensis,2017,13486,Manual,29271,Petrol,145,45.6,1.8
2781, Aygo,2019,10795,Semi-Auto,4848,Petrol,145,56.5,1.0
2782, Auris,2015,7980,Manual,24000,Petrol,125,51.4,1.3
2783, GT86,2016,16000,Manual,24089,Petrol,265,36.2,2.0
2784, Aygo,2017,6498,Manual,24512,Petrol,0,69.0,1.0
2785, Auris,2015,12950,Automatic,13381,Hybrid,0,72.4,1.8
2786, C-HR,2017,20489,Automatic,14889,Hybrid,0,74.3,1.8
2787, GT86,2019,25121,Manual,7056,Petrol,145,33.2,2.0
2788, C-HR,2017,19998,Automatic,16752,Hybrid,140,74.3,1.8
2789, Aygo,2017,7791,Manual,17318,Petrol,150,68.9,1.0
2790, Corolla,2019,19291,Automatic,13998,Hybrid,135,85.6,1.8
2791, Aygo,2013,3891,Manual,36280,Petrol,0,65.7,1.0
2792, Yaris,2015,10195,Automatic,43500,Hybrid,0,86.0,1.5
2793, Auris,2015,12490,Automatic,34905,Hybrid,0,78.5,1.8
2794, Auris,2014,8250,Manual,11943,Petrol,150,47.9,1.6
2795, RAV4,2016,19999,Automatic,55185,Hybrid,20,57.6,2.5
2796, RAV4,2014,10999,Manual,57942,Diesel,145,53.0,2.0
2797, Yaris,2017,9895,Manual,19184,Petrol,145,58.9,1.5
2798, Verso,2016,10990,Manual,19000,Petrol,205,41.5,1.6
2799, RAV4,2019,32995,Automatic,9000,Hybrid,140,49.6,2.5
2800, Yaris,2018,10490,Manual,9363,Petrol,145,58.9,1.5
2801, Yaris,2017,9695,Manual,16390,Petrol,30,58.0,1.3
2802, Prius,2013,18495,Automatic,42659,Hybrid,10,64.2,1.8
2803, RAV4,2016,19995,Automatic,24757,Hybrid,20,57.6,2.5
2804, Aygo,2019,9998,Manual,2347,Petrol,145,56.5,1.0
2805, Hilux,2018,22998,Manual,12335,Diesel,260,40.4,2.4
2806, Auris,2017,16000,Automatic,4309,Hybrid,135,78.5,1.8
2807, Aygo,2017,6290,Manual,20496,Petrol,0,69.0,1.0
2808, Yaris,2017,9325,Manual,29600,Petrol,150,58.9,1.5
2809, Auris,2017,9998,Manual,21138,Diesel,20,67.3,1.6
2810, C-HR,2019,25695,Automatic,9089,Hybrid,135,74.3,1.8
2811, Yaris,2012,6995,Automatic,41569,Petrol,30,55.4,1.3
2812, GT86,2020,28000,Manual,650,Petrol,145,33.2,2.0
2813, Yaris,2017,9799,Manual,15052,Petrol,30,55.0,1.3
2814, Auris,2017,13990,Automatic,26082,Hybrid,135,78.5,1.8
2815, Yaris,2017,8491,Manual,23827,Petrol,30,58.0,1.3
2816, Aygo,2017,8800,Automatic,8973,Petrol,145,67.0,1.0
2817, IQ,2013,4950,Manual,72913,Petrol,30,54.3,1.3
2818, Auris,2016,15795,Automatic,19714,Hybrid,0,70.6,1.8
2819, RAV4,2014,13975,Automatic,27549,Diesel,260,42.2,2.2
2820, Auris,2015,12995,Automatic,30718,Hybrid,0,72.4,1.8
2821, RAV4,2017,21766,Automatic,15507,Hybrid,20,57.6,2.5
2822, Auris,2017,13975,Automatic,18686,Hybrid,0,78.5,1.8
2823, Auris,2016,13000,Automatic,38409,Hybrid,0,78.5,1.8
2824, C-HR,2019,26401,Automatic,3521,Hybrid,135,74.3,1.8
2825, RAV4,2016,16980,Manual,19570,Diesel,125,60.1,2.0
2826, Urban Cruiser,2011,3995,Manual,60700,Petrol,125,50.4,1.3
2827, Aygo,2017,6800,Manual,31851,Petrol,0,68.9,1.0
2828, Verso,2017,15995,Automatic,13900,Petrol,165,43.5,1.8
2829, C-HR,2018,21990,Automatic,7310,Hybrid,135,74.3,1.8
2830, Yaris,2017,11000,Automatic,9231,Petrol,30,58.0,1.3
2831, C-HR,2017,19998,Automatic,23515,Hybrid,135,74.3,1.8
2832, Yaris,2016,6895,Manual,40254,Diesel,0,80.7,1.4
2833, RAV4,2017,20380,Automatic,26018,Hybrid,20,57.6,2.5
2834, Yaris,2016,12295,Automatic,24958,Hybrid,0,78.0,1.5
2835, Yaris,2017,11991,Automatic,17954,Hybrid,135,76.3,1.5
2836, Auris,2017,9995,Manual,38300,Petrol,150,58.9,1.2
2837, C-HR,2018,16990,Automatic,8493,Petrol,145,47.9,1.2
2838, Aygo,2017,6998,Manual,20155,Petrol,145,68.9,1.0
2839, Yaris,2017,10495,Manual,14401,Petrol,145,58.9,1.5
2840, Yaris,2014,6995,Manual,41000,Petrol,125,52.3,1.3
2841, Aygo,2018,7895,Manual,27441,Petrol,145,68.9,1.0
2842, Avensis,2016,7899,Manual,40149,Diesel,20,67.3,1.6
2843, Yaris,2015,6998,Manual,35700,Petrol,30,58.0,1.3
2844, Aygo,2017,8399,Automatic,11304,Petrol,145,67.0,1.0
2845, Yaris,2016,12295,Automatic,13849,Hybrid,0,86.0,1.5
2846, Yaris,2016,8995,Manual,23774,Petrol,30,58.0,1.3
2847, RAV4,2016,21495,Automatic,13586,Hybrid,20,57.6,2.5
2848, Corolla,2019,23990,Automatic,9500,Hybrid,135,78.5,1.8
2849, Avensis,2016,11499,Manual,7800,Diesel,30,62.8,2.0
2850, Aygo,2018,8973,Automatic,10001,Petrol,145,56.5,1.0
2851, Yaris,2014,6498,Manual,20718,Petrol,125,52.3,1.3
2852, Yaris,2018,14290,Manual,5644,Hybrid,140,67.3,1.5
2853, Verso,2011,5995,Manual,54000,Diesel,145,53.3,2.0
2854, RAV4,2017,21998,Automatic,13285,Hybrid,135,57.6,2.5
2855, Yaris,2015,10495,Automatic,43621,Hybrid,0,86.0,1.5
2856, Aygo,2005,1295,Manual,88836,Petrol,20,61.4,1.0
2857, Aygo,2017,7480,Manual,13229,Petrol,145,68.9,1.0
2858, RAV4,2017,19995,Automatic,30489,Hybrid,140,57.6,2.5
2859, Yaris,2017,9991,Manual,2781,Petrol,150,58.9,1.5
2860, Yaris,2016,11698,Automatic,10180,Hybrid,0,86.0,1.5
2861, Avensis,2017,11998,Manual,27196,Petrol,145,47.1,1.8
2862, Auris,2009,2991,Manual,91379,Petrol,150,48.7,1.3
2863, RAV4,2016,21000,Automatic,14000,Hybrid,20,57.6,2.5
2864, Aygo,2018,6970,Manual,42248,Petrol,145,69.0,1.0
