,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
2817, Scala,2020,17990,Manual,4500,Petrol,145,50.4,1.0
2818, Fabia,2015,7991,Manual,35064,Petrol,20,60.1,1.2
2819, Yeti Outdoor,2014,9995,Semi-Auto,46000,Petrol,160,44.8,1.2
2820, Octavia,2018,12690,Manual,37130,Petrol,150,56.5,1.5
2821, Citigo,2014,4498,Manual,61399,Petrol,20,62.8,1.0
2822, Octavia,2018,12490,Semi-Auto,34659,Petrol,145,57.7,1.5
2823, Fabia,2017,7995,Manual,20807,Petrol,20,58.8,1.0
2824, Yeti Outdoor,2017,14495,Semi-Auto,23897,Petrol,125,51.4,1.2
2825, Citigo,2017,7210,Manual,20633,Petrol,145,64.2,1.0
2826, Fabia,2019,11959,Manual,13046,Petrol,145,61.4,1.0
2827, Yeti Outdoor,2016,11495,Manual,23373,Diesel,30,62.8,2.0
2828, Octavia,2019,23416,Semi-Auto,4718,Petrol,145,38.2,2.0
2829, Yeti Outdoor,2017,13490,Semi-Auto,30917,Diesel,165,51.4,2.0
2830, Superb,2018,22995,Semi-Auto,7220,Petrol,145,43.5,2.0
2831, Octavia,2019,16990,Manual,3842,Diesel,145,54.3,2.0
2832, Yeti Outdoor,2017,12495,Manual,16503,Petrol,125,51.4,1.2
2833, Yeti,2016,11355,Manual,13757,Petrol,125,51.4,1.2
2834, Karoq,2019,18995,Manual,1970,Petrol,145,44.1,1.0
2835, Scala,2019,13995,Manual,10889,Petrol,150,49.6,1.0
2836, Kamiq,2019,18495,Manual,2100,Petrol,145,47.9,1.0
2837, Citigo,2018,8490,Manual,15724,Petrol,145,68.9,1.0
2838, Yeti Outdoor,2017,14995,Semi-Auto,20926,Petrol,145,51.4,1.2
2839, Yeti Outdoor,2015,14000,Automatic,28431,Diesel,165,51.4,2.0
2840, Superb,2019,25995,Automatic,10,Petrol,145,38.2,2.0
2841, Octavia,2019,17590,Automatic,12,Diesel,145,70.6,1.6
2842, Kodiaq,2017,23000,Automatic,26275,Diesel,145,56.5,2.0
2843, Octavia,2018,10995,Manual,10000,Petrol,150,57.7,1.5
2844, Superb,2018,19990,Semi-Auto,19583,Petrol,145,43.5,2.0
2845, Fabia,2017,10950,Manual,30824,Petrol,145,64.2,1.0
2846, Octavia,2019,13000,Manual,14399,Diesel,145,68.9,1.6
2847, Kodiaq,2020,30995,Automatic,6550,Diesel,145,44.8,2.0
2848, Octavia,2017,15400,Automatic,19576,Diesel,145,61.4,0.0
2849, Citigo,2016,6800,Manual,28314,Petrol,20,62.8,1.0
2850, Octavia,2019,13990,Manual,10548,Petrol,145,51.4,1.5
2851, Octavia,2019,17500,Manual,16,Petrol,150,48.7,1.5
2852, Fabia,2018,12136,Manual,2743,Petrol,145,61.4,1.0
2853, Kodiaq,2018,21000,Automatic,11925,Diesel,145,49.6,2.0
2854, Kodiaq,2019,29400,Automatic,5615,Diesel,145,39.2,2.0
2855, Yeti Outdoor,2017,12295,Manual,30637,Petrol,125,51.4,1.2
2856, Kodiaq,2018,21990,Manual,8941,Diesel,145,52.3,2.0
2857, Octavia,2020,19000,Semi-Auto,17,Petrol,150,46.3,1.5
2858, Karoq,2019,18990,Manual,5405,Petrol,145,52.3,1.5
2859, Karoq,2018,17999,Manual,14890,Petrol,150,52.3,1.0
2860, Karoq,2019,24215,Manual,4488,Diesel,145,62.8,1.6
2861, Karoq,2019,20945,Manual,3027,Petrol,145,41.5,1.0
2862, Karoq,2018,18450,Automatic,5504,Petrol,145,54.3,1.0
2863, Superb,2016,11398,Manual,58222,Diesel,0,76.4,1.6
2864, Octavia,2018,12297,Manual,15740,Petrol,145,58.9,1.0
2865, Fabia,2017,9200,Manual,22000,Petrol,145,64.2,1.0
2866, Yeti,2016,12299,Semi-Auto,33033,Petrol,125,51.4,1.2
2867, Fabia,2015,6000,Manual,51878,Petrol,20,58.8,1.0
2868, Superb,2019,24990,Semi-Auto,50,Petrol,145,38.2,2.0
2869, Octavia,2019,14295,Manual,7600,Petrol,145,60.1,1.0
2870, Karoq,2019,19619,Automatic,2226,Diesel,145,47.9,1.6
2871, Yeti Outdoor,2017,13990,Manual,17876,Diesel,145,55.4,2.0
2872, Yeti,2015,9995,Manual,48870,Diesel,200,48.7,2.0
2873, Karoq,2018,19490,Automatic,19711,Petrol,150,50.4,1.5
2874, Citigo,2018,8500,Manual,9736,Petrol,145,64.2,1.0
2875, Citigo,2016,5999,Manual,33100,Petrol,20,62.8,1.0
2876, Yeti Outdoor,2017,13500,Semi-Auto,46932,Petrol,150,51.4,1.2
2877, Fabia,2014,7900,Manual,10670,Petrol,125,53.3,1.2
2878, Fabia,2019,13595,Manual,3223,Petrol,145,61.4,1.0
2879, Yeti,2015,8500,Manual,68225,Diesel,140,53.3,2.0
2880, Superb,2019,18980,Automatic,5700,Petrol,145,36.7,1.5
2881, Octavia,2016,13499,Manual,25640,Diesel,30,64.2,2.0
2882, Citigo,2016,7002,Manual,7515,Petrol,20,62.8,1.0
2883, Kamiq,2019,21770,Automatic,1350,Petrol,145,44.1,1.5
2884, Karoq,2018,18500,Manual,14142,Petrol,145,51.4,1.5
2885, Citigo,2016,6800,Manual,16605,Petrol,20,62.8,1.0
2886, Octavia,2019,13490,Manual,14449,Petrol,150,55.4,1.5
2887, Karoq,2019,18490,Manual,14679,Petrol,150,42.8,1.5
2888, Fabia,2017,9708,Semi-Auto,26176,Petrol,20,60.1,1.2
2889, Fabia,2019,13490,Manual,6000,Petrol,145,52.3,1.0
2890, Octavia,2016,10690,Automatic,6993,Petrol,20,62.8,1.0
2891, Kamiq,2019,17495,Manual,1500,Petrol,145,47.9,1.0
2892, Superb,2016,15399,Manual,37951,Diesel,30,61.4,2.0
2893, Fabia,2016,7990,Manual,45374,Diesel,0,78.5,1.4
2894, Fabia,2018,11690,Semi-Auto,17780,Petrol,145,61.4,1.0
2895, Fabia,2017,10750,Semi-Auto,15803,Petrol,145,61.4,1.0
2896, Superb,2015,8391,Manual,130000,Diesel,20,67.3,2.0
2897, Fabia,2018,9298,Manual,6108,Petrol,145,57.7,1.0
2898, Karoq,2018,18990,Automatic,9298,Petrol,145,50.4,1.5
2899, Octavia,2015,7795,Manual,81540,Diesel,20,68.9,2.0
2900, Superb,2017,12990,Manual,67647,Diesel,20,67.3,2.0
2901, Yeti Outdoor,2015,10899,Semi-Auto,72637,Diesel,160,51.4,2.0
2902, Octavia,2015,11030,Automatic,74933,Diesel,125,60.1,2.0
2903, Fabia,2017,11875,Semi-Auto,14168,Petrol,145,61.4,1.0
2904, Fabia,2017,8995,Manual,30616,Petrol,20,60.1,1.2
2905, Yeti Outdoor,2017,12995,Semi-Auto,41974,Petrol,125,51.4,1.2
2906, Kodiaq,2019,34950,Automatic,5189,Diesel,145,35.3,2.0
2907, Karoq,2020,19541,Manual,652,Petrol,145,43.5,1.0
2908, Fabia,2017,11280,Automatic,14200,Petrol,145,61.4,1.0
2909, Fabia,2015,10000,Automatic,20200,Petrol,20,60.1,1.2
2910, Fabia,2017,5750,Manual,34331,Petrol,20,60.1,1.0
2911, Octavia,2019,13498,Semi-Auto,14168,Diesel,150,72.4,1.6
2912, Superb,2016,14990,Semi-Auto,64658,Diesel,145,56.5,2.0
2913, Yeti Outdoor,2017,10498,Manual,28396,Petrol,125,51.4,1.2
2914, Octavia,2019,12850,Manual,11950,Petrol,145,60.1,1.0
2915, Octavia,2016,12970,Semi-Auto,20745,Petrol,30,56.5,1.4
2916, Kodiaq,2017,21000,Automatic,34250,Diesel,145,49.6,2.0
2917, Citigo,2014,5490,Manual,31390,Petrol,0,68.9,1.0
2918, Octavia,2019,18195,Manual,5000,Petrol,145,48.7,1.5
2919, Fabia,2017,7990,Manual,23797,Petrol,145,58.8,1.0
2920, Superb,2016,13199,Automatic,41463,Diesel,30,62.8,2.0
2921, Fabia,2010,3500,Manual,95002,Diesel,20,67.3,1.6
2922, Scala,2020,15991,Manual,1000,Petrol,145,49.6,1.0
2923, Yeti Outdoor,2017,13800,Semi-Auto,26964,Petrol,125,51.4,1.2
2924, Fabia,2016,8995,Manual,42746,Petrol,20,60.1,1.2
2925, Kodiaq,2019,31995,Automatic,7500,Diesel,145,37.2,2.0
2926, Yeti Outdoor,2017,11995,Semi-Auto,32524,Petrol,125,51.4,1.2
2927, Kamiq,2020,17999,Manual,2394,Petrol,145,47.9,1.0
2928, Octavia,2016,11295,Semi-Auto,35000,Petrol,30,58.9,1.4
2929, Superb,2017,14860,Semi-Auto,53850,Diesel,145,62.8,2.0
2930, Fabia,2020,13430,Manual,985,Petrol,145,50.4,1.0
2931, Octavia,2016,10995,Manual,22000,Diesel,0,74.3,1.6
2932, Kamiq,2020,22000,Semi-Auto,2500,Petrol,145,43.5,1.5
2933, Fabia,2017,11498,Semi-Auto,15771,Diesel,20,70.6,1.4
2934, Karoq,2019,25990,Manual,2051,Diesel,145,42.8,2.0
2935, Karoq,2019,23995,Manual,1743,Petrol,145,42.2,1.5
2936, Octavia,2017,15130,Semi-Auto,18956,Diesel,145,57.7,2.0
2937, Fabia,2017,8700,Manual,9873,Petrol,20,60.1,1.2
2938, Superb,2018,18990,Manual,11246,Petrol,145,53.3,1.4
2939, Fabia,2019,9695,Manual,3000,Petrol,145,57.7,1.0
2940, Fabia,2016,7450,Manual,24310,Petrol,20,58.8,1.0
2941, Karoq,2018,19990,Automatic,23265,Petrol,145,50.4,1.5
2942, Fabia,2019,12798,Manual,4727,Petrol,145,61.4,1.0
2943, Yeti Outdoor,2016,11299,Manual,16434,Petrol,125,51.4,1.2
2944, Fabia,2016,6799,Manual,23623,Petrol,20,60.1,1.0
2945, Fabia,2019,11333,Manual,3998,Petrol,145,51.4,1.0
2946, Kodiaq,2019,34995,Automatic,8966,Diesel,145,35.3,2.0
2947, Superb,2019,25495,Semi-Auto,13,Petrol,145,38.2,2.0
2948, Fabia,2019,10995,Manual,4500,Petrol,145,51.4,1.0
2949, Fabia,2016,11695,Semi-Auto,16165,Petrol,20,60.1,1.2
2950, Karoq,2019,25165,Automatic,6646,Petrol,145,50.4,1.5
2951, Karoq,2018,17995,Manual,12670,Petrol,145,52.3,1.5
2952, Octavia,2019,13299,Manual,19543,Diesel,145,68.9,1.6
2953, Kodiaq,2019,27490,Automatic,10535,Petrol,145,31.7,2.0
2954, Fabia,2017,10214,Semi-Auto,21419,Petrol,145,60.1,1.2
2955, Yeti Outdoor,2017,14350,Semi-Auto,25051,Petrol,125,51.4,1.2
2956, Octavia,2014,7000,Manual,64990,Diesel,0,74.3,1.6
2957, Fabia,2020,14991,Manual,13,Petrol,145,51.4,1.0
2958, Yeti Outdoor,2017,13550,Automatic,21650,Petrol,150,51.4,1.2
2959, Fabia,2019,14995,Semi-Auto,2862,Petrol,145,61.4,1.0
2960, Fabia,2017,8799,Manual,10850,Petrol,145,64.2,1.0
2961, Citigo,2018,8995,Manual,7802,Petrol,145,67.3,1.0
2962, Superb,2016,12220,Manual,20144,Petrol,30,57.7,1.4
2963, Karoq,2019,17990,Manual,21644,Diesel,150,62.8,1.6
2964, Octavia,2017,9999,Manual,27640,Petrol,145,58.9,1.0
2965, Fabia,2017,9595,Semi-Auto,24725,Petrol,145,60.1,1.2
2966, Citigo,2014,4295,Manual,19367,Petrol,0,68.9,1.0
2967, Octavia,2017,17750,Semi-Auto,21492,Diesel,145,57.7,2.0
2968, Fabia,2019,10490,Manual,4981,Petrol,150,57.7,1.0
2969, Fabia,2017,7391,Manual,13032,Petrol,150,57.7,1.0
2970, Citigo,2016,5991,Manual,23643,Petrol,20,64.2,1.0
2971, Fabia,2017,8985,Manual,31163,Petrol,20,60.1,1.2
2972, Fabia,2020,14257,Manual,2777,Petrol,150,51.4,1.0
2973, Rapid,2019,9545,Manual,12850,Petrol,145,58.9,1.0
2974, Fabia,2014,4690,Manual,92000,Diesel,20,67.3,1.6
2975, Fabia,2019,8685,Manual,7905,Petrol,145,57.7,1.0
2976, Superb,2019,13980,Automatic,51900,Diesel,145,62.8,2.0
2977, Superb,2017,15490,Semi-Auto,30250,Petrol,150,53.3,1.4
2978, Citigo,2017,6995,Manual,19526,Petrol,150,68.9,1.0
2979, Octavia,2019,23995,Manual,3500,Petrol,145,36.7,2.0
2980, Fabia,2016,8238,Manual,31437,Petrol,20,60.1,1.2
2981, Kodiaq,2019,26695,Automatic,5193,Diesel,145,49.6,2.0
2982, Superb,2017,13490,Manual,42033,Diesel,0,76.4,1.6
2983, Fabia,2017,7990,Manual,31942,Petrol,145,64.2,1.0
2984, Karoq,2018,17995,Manual,9270,Petrol,145,52.3,1.5
2985, Fabia,2015,9690,Automatic,13419,Petrol,20,60.1,1.2
2986, Kodiaq,2019,24990,Automatic,3544,Diesel,145,42.2,2.0
2987, Superb,2017,18495,Semi-Auto,10671,Diesel,150,60.1,2.0
2988, Fabia,2017,9650,Manual,24674,Petrol,145,64.2,1.0
2989, Fabia,2019,12980,Manual,6000,Other,145,64.2,1.0
2990, Octavia,2015,7698,Manual,55904,Diesel,0,74.3,1.6
2991, Octavia,2008,1999,Manual,112600,Petrol,235,39.8,1.4
2992, Kodiaq,2019,25971,Automatic,14507,Petrol,150,31.7,2.0
2993, Octavia,2016,10490,Manual,43705,Petrol,30,55.4,1.4
2994, Fabia,2017,11695,Semi-Auto,14500,Petrol,145,60.1,1.2
2995, Octavia,2017,14040,Semi-Auto,21327,Diesel,145,61.4,2.0
2996, Scala,2020,14985,Manual,747,Petrol,145,50.4,1.0
2997, Octavia,2017,11903,Manual,30465,Petrol,145,54.3,1.4
2998, Karoq,2019,22995,Automatic,5423,Petrol,150,40.9,1.5
2999, Kodiaq,2019,26995,Automatic,17500,Petrol,150,32.1,1.5
3000, Octavia,2016,9377,Manual,30996,Petrol,30,55.4,1.4
3001, Superb,2016,11998,Semi-Auto,59585,Diesel,30,62.8,2.0
3002, Superb,2015,8491,Manual,120000,Diesel,20,67.3,2.0
3003, Fabia,2017,10350,Manual,13889,Petrol,145,64.2,1.0
3004, Kodiaq,2018,22000,Automatic,12428,Petrol,150,44.8,1.4
3005, Octavia,2015,10000,Manual,5591,Petrol,30,53.3,1.4
3006, Fabia,2017,10500,Automatic,19310,Petrol,145,60.1,1.2
3007, Citigo,2017,7495,Manual,19545,Petrol,145,64.2,1.0
3008, Fabia,2019,8898,Manual,11427,Petrol,145,57.7,1.0
3009, Superb,2018,17495,Semi-Auto,5479,Petrol,145,53.3,1.4
3010, Citigo,2016,5967,Manual,42877,Petrol,20,62.8,1.0
3011, Superb,2017,12990,Automatic,69052,Petrol,145,53.3,1.4
3012, Octavia,2018,11800,Manual,5614,Petrol,150,58.9,1.0
3013, Scala,2019,17995,Automatic,42,Petrol,145,45.6,1.5
3014, Octavia,2019,18000,Semi-Auto,10096,Diesel,150,64.2,2.0
3015, Octavia,2017,15699,Automatic,40000,Diesel,150,55.4,2.0
3016, Superb,2018,20498,Semi-Auto,13777,Petrol,145,43.5,2.0
3017, Scala,2019,14990,Manual,4530,Petrol,145,49.6,1.0
3018, Octavia,2018,13990,Manual,19272,Petrol,145,53.3,1.4
3019, Scala,2019,14995,Manual,2688,Petrol,150,49.6,1.0
3020, Yeti Outdoor,2017,13299,Manual,13041,Diesel,30,62.8,2.0
3021, Superb,2016,17495,Semi-Auto,45432,Diesel,30,61.4,2.0
3022, Superb,2019,23985,Semi-Auto,5199,Petrol,145,38.2,2.0
3023, Karoq,2019,26990,Manual,10,Diesel,145,42.8,2.0
3024, Fabia,2018,12995,Semi-Auto,14700,Petrol,150,60.1,1.0
3025, Kodiaq,2019,31990,Automatic,2481,Diesel,145,37.2,2.0
3026, Octavia,2017,12695,Semi-Auto,32111,Petrol,150,57.7,1.4
3027, Superb,2016,9995,Manual,57761,Diesel,20,68.9,1.6
3028, Fabia,2018,7692,Manual,25017,Petrol,150,57.7,1.0
3029, Kodiaq,2019,31958,Automatic,8861,Diesel,145,37.2,2.0
3030, Fabia,2017,8450,Manual,19865,Petrol,20,60.1,1.2
3031, Kodiaq,2020,36999,Semi-Auto,1000,Diesel,145,39.2,2.0
3032, Octavia,2018,11100,Manual,32299,Petrol,145,57.7,1.5
3033, Karoq,2018,19495,Automatic,11097,Petrol,145,53.3,1.0
3034, Karoq,2019,20590,Automatic,8335,Diesel,145,62.8,1.6
3035, Fabia,2018,8795,Manual,24385,Petrol,145,64.2,1.0
3036, Kodiaq,2017,21795,Automatic,10800,Petrol,145,44.8,1.4
3037, Superb,2020,29991,Semi-Auto,3565,Hybrid,135,188.3,1.4
3038, Octavia,2019,13398,Manual,14169,Petrol,145,60.1,1.0
3039, Superb,2014,7000,Manual,57263,Petrol,145,47.9,1.4
3040, Fabia,2017,11950,Manual,16818,Petrol,20,58.9,1.2
3041, Yeti Outdoor,2016,10887,Semi-Auto,38424,Petrol,125,51.4,1.2
3042, Yeti Outdoor,2014,9380,Manual,27655,Petrol,160,46.3,1.2
3043, Fabia,2019,11950,Manual,11552,Petrol,145,61.4,1.0
3044, Superb,2020,28332,Semi-Auto,5000,Hybrid,135,201.8,1.4
3045, Yeti,2016,12500,Semi-Auto,6181,Petrol,125,51.4,1.2
3046, Fabia,2019,12960,Manual,6746,Petrol,145,61.4,1.0
3047, Kodiaq,2019,29495,Automatic,5675,Petrol,145,31.7,2.0
3048, Octavia,2019,16560,Semi-Auto,5023,Diesel,145,72.4,1.6
3049, Kodiaq,2018,23991,Automatic,37809,Diesel,145,49.6,2.0
3050, Karoq,2018,17495,Manual,11485,Diesel,145,62.8,1.6
3051, Superb,2019,21495,Automatic,8814,Petrol,145,41.5,1.5
3052, Kodiaq,2017,22500,Automatic,16067,Petrol,145,44.8,1.4
3053, Superb,2019,25995,Automatic,5093,Diesel,145,44.1,2.0
3054, Fabia,2017,8995,Manual,39393,Petrol,150,58.9,1.2
3055, Yeti Outdoor,2017,11998,Semi-Auto,38382,Petrol,125,51.4,1.2
3056, Superb,2019,16295,Manual,12121,Petrol,145,40.9,1.5
3057, Fabia,2019,11490,Manual,925,Petrol,145,60.1,1.0
3058, Octavia,2014,11995,Manual,47381,Petrol,160,45.6,2.0
3059, Superb,2019,27490,Automatic,10,Petrol,145,38.2,2.0
3060, Fabia,2012,2495,Manual,130000,Petrol,145,47.9,1.4
3061, Fabia,2016,10990,Semi-Auto,16537,Petrol,20,60.1,1.2
3062, Fabia,2018,9490,Manual,18365,Petrol,145,64.2,1.0
3063, Octavia,2017,12825,Manual,23073,Diesel,20,72.4,1.6
3064, Octavia,2016,15750,Semi-Auto,33836,Diesel,125,56.5,2.0
3065, Kodiaq,2019,29000,Automatic,3785,Petrol,150,31.4,2.0
3066, Rapid,2015,6980,Automatic,42000,Petrol,125,52.3,1.4
3067, Octavia,2017,15991,Semi-Auto,23645,Diesel,145,57.7,2.0
3068, Octavia,2018,18995,Manual,17920,Petrol,145,42.8,2.0
3069, Fabia,2018,10995,Manual,5846,Petrol,150,61.4,1.0
3070, Fabia,2018,10490,Manual,11669,Petrol,145,64.2,1.0
3071, Karoq,2019,18495,Manual,1750,Petrol,145,43.5,1.0
3072, Octavia,2019,17295,Automatic,3277,Diesel,145,72.4,1.6
3073, Octavia,2019,13999,Manual,15207,Petrol,145,60.1,1.0
3074, Citigo,2017,6999,Manual,13000,Petrol,150,68.9,1.0
3075, Octavia,2019,14650,Manual,10555,Diesel,145,56.5,2.0
3076, Yeti Outdoor,2017,13492,Manual,11984,Petrol,145,51.4,1.2
3077, Fabia,2018,9592,Manual,8855,Petrol,145,64.2,1.0
3078, Fabia,2019,12649,Manual,4563,Petrol,145,61.4,1.0
3079, Superb,2019,32300,Semi-Auto,1967,Petrol,145,33.2,2.0
3080, Rapid,2017,8390,Manual,36562,Diesel,150,74.3,1.4
3081, Octavia,2015,7291,Manual,97745,Diesel,30,60.1,2.0
3082, Superb,2017,9000,Manual,114820,Diesel,20,68.9,2.0
3083, Kodiaq,2017,19285,Manual,29278,Petrol,150,40.9,1.4
3084, Octavia,2016,13500,Manual,44712,Diesel,30,62.8,2.0
3085, Octavia,2014,8495,Manual,65299,Diesel,0,74.3,1.6
3086, Fabia,2017,8900,Manual,15817,Petrol,145,64.2,1.0
3087, Kodiaq,2018,21995,Manual,24730,Diesel,145,51.4,2.0
3088, Octavia,2018,12998,Manual,22930,Diesel,145,68.9,1.6
3089, Karoq,2018,15385,Manual,13107,Diesel,150,61.4,1.6
3090, Rapid,2018,9895,Manual,16450,Petrol,145,61.4,1.0
3091, Karoq,2018,17495,Manual,23946,Diesel,150,62.8,1.6
3092, Fabia,2019,13450,Manual,1234,Petrol,145,51.4,1.0
3093, Octavia,2019,17995,Manual,4600,Petrol,150,50.4,1.5
3094, Yeti Outdoor,2017,13390,Manual,20101,Diesel,145,62.8,2.0
3095, Kodiaq,2019,23499,Manual,4000,Diesel,145,52.3,2.0
3096, Fabia,2019,9999,Manual,12300,Petrol,145,57.7,1.0
3097, Fabia,2019,11795,Manual,6000,Petrol,145,61.4,1.0
3098, Fabia,2019,12654,Semi-Auto,14252,Petrol,145,60.1,1.0
3099, Octavia,2018,13490,Manual,23146,Diesel,145,65.7,2.0
3100, Superb,2020,23999,Semi-Auto,3500,Petrol,145,38.2,2.0
3101, Octavia,2019,18995,Automatic,7110,Diesel,145,50.4,2.0
3102, Fabia,2014,5995,Manual,24175,Petrol,125,49.6,1.2
3103, Karoq,2019,20550,Automatic,12999,Petrol,145,50.4,1.5
3104, Citigo,2019,9995,Manual,3201,Petrol,150,65.7,1.0
3105, Karoq,2018,21990,Automatic,10877,Diesel,150,54.3,2.0
3106, Scala,2020,21450,Semi-Auto,1000,Petrol,145,47.1,1.0
3107, Kodiaq,2018,25990,Automatic,13519,Diesel,145,49.6,2.0
3108, Octavia,2019,14445,Semi-Auto,8505,Petrol,145,61.4,1.0
3109, Fabia,2016,10298,Semi-Auto,14561,Petrol,20,60.1,1.2
3110, Fabia,2019,9390,Manual,7310,Petrol,145,57.7,1.0
3111, Fabia,2016,9495,Manual,21752,Petrol,20,60.1,1.2
3112, Karoq,2019,20890,Automatic,3434,Diesel,145,62.8,1.6
3113, Octavia,2017,16490,Manual,30706,Diesel,30,62.8,2.0
3114, Superb,2019,21995,Semi-Auto,5037,Diesel,150,62.8,2.0
3115, Octavia,2017,11990,Manual,14123,Petrol,150,58.9,1.0
3116, Scala,2019,16495,Manual,1069,Petrol,145,49.6,1.0
3117, Octavia,2019,21495,Manual,2000,Petrol,145,36.7,2.0
3118, Kodiaq,2017,16495,Manual,39879,Petrol,150,45.6,1.4
3119, Fabia,2017,12995,Automatic,9795,Petrol,145,61.4,1.0
3120, Fabia,2014,4990,Manual,49000,Petrol,125,51.4,1.2
3121, Superb,2019,29400,Semi-Auto,5230,Petrol,150,32.5,2.0
3122, Octavia,2016,6491,Manual,112000,Diesel,0,74.3,1.6
3123, Fabia,2018,10999,Semi-Auto,2922,Petrol,145,61.4,1.0
3124, Octavia,2019,19998,Semi-Auto,10,Diesel,145,53.3,2.0
3125, Citigo,2016,5990,Manual,15880,Petrol,20,62.8,1.0
3126, Fabia,2017,11495,Semi-Auto,9576,Petrol,145,61.4,1.0
3127, Citigo,2016,6950,Manual,21335,Petrol,20,62.8,1.0
3128, Yeti Outdoor,2017,14995,Manual,20941,Petrol,150,51.4,1.2
3129, Octavia,2018,13990,Automatic,5635,Petrol,145,55.4,1.5
3130, Yeti,2015,11495,Semi-Auto,21484,Petrol,125,51.4,1.2
3131, Karoq,2018,15990,Manual,25134,Diesel,145,62.8,1.6
3132, Octavia,2019,12665,Manual,14506,Diesel,145,68.9,1.6
3133, Fabia,2016,8698,Manual,17452,Petrol,20,60.1,1.2
3134, Fabia,2018,9850,Manual,10825,Petrol,145,64.2,1.0
3135, Fabia,2020,14999,Manual,1800,Petrol,145,50.4,1.0
3136, Karoq,2018,17999,Manual,6748,Petrol,145,52.3,1.5
3137, Fabia,2018,6495,Manual,27727,Petrol,145,57.7,1.0
3138, Fabia,2018,10490,Manual,16683,Petrol,145,64.2,1.0
3139, Yeti Outdoor,2017,13495,Semi-Auto,23031,Petrol,125,51.4,1.2
3140, Yeti Outdoor,2017,13495,Manual,14685,Petrol,125,51.4,1.2
3141, Superb,2015,9240,Manual,68962,Diesel,20,68.9,1.6
3142, Fabia,2017,8495,Manual,45956,Petrol,20,58.9,1.2
3143, Fabia,2017,8995,Manual,36212,Petrol,145,64.2,1.0
3144, Yeti Outdoor,2017,13490,Semi-Auto,22843,Petrol,125,51.4,1.2
3145, Octavia,2017,10195,Manual,39404,Diesel,0,72.4,1.6
3146, Kodiaq,2019,25226,Manual,15,Diesel,150,42.2,2.0
3147, Superb,2018,18698,Manual,4578,Petrol,145,40.9,1.5
3148, Octavia,2016,11295,Semi-Auto,18004,Diesel,0,76.4,1.6
3149, Superb,2019,24495,Semi-Auto,100,Diesel,145,62.8,2.0
3150, Yeti,2017,13995,Semi-Auto,17257,Petrol,150,51.4,1.2
3151, Scala,2019,18299,Automatic,2159,Petrol,145,45.6,1.5
3152, Octavia,2017,16000,Automatic,16166,Diesel,145,61.4,0.0
3153, Citigo,2016,6790,Manual,6000,Petrol,20,62.8,1.0
3154, Superb,2018,17480,Semi-Auto,12836,Petrol,145,53.3,1.4
3155, Fabia,2014,5990,Manual,28911,Petrol,125,54.3,1.2
3156, Citigo,2016,6950,Manual,14631,Petrol,20,62.8,1.0
3157, Fabia,2017,9900,Manual,31913,Petrol,20,58.9,1.2
3158, Karoq,2019,26240,Automatic,3075,Petrol,150,33.2,2.0
3159, Yeti Outdoor,2017,13590,Automatic,14719,Petrol,125,51.4,1.2
3160, Fabia,2019,10160,Manual,10882,Petrol,145,61.4,1.0
3161, Superb,2020,29874,Semi-Auto,150,Petrol,145,38.7,2.0
3162, Karoq,2018,18995,Manual,10200,Petrol,145,52.3,1.0
3163, Fabia,2016,6445,Manual,9602,Petrol,20,60.1,1.0
3164, Superb,2017,14595,Automatic,43299,Diesel,30,61.4,2.0
3165, Fabia,2018,9549,Manual,5480,Petrol,145,61.4,1.0
3166, Karoq,2018,14990,Manual,14538,Diesel,145,61.4,1.6
3167, Octavia,2017,10795,Manual,34301,Petrol,145,58.9,1.0
3168, Fabia,2019,12490,Manual,1452,Petrol,145,51.4,1.0
3169, Fabia,2004,1295,Manual,96000,Petrol,165,47.1,1.2
3170, Octavia,2019,13995,Manual,14200,Petrol,150,58.9,1.0
3171, Superb,2013,11995,Semi-Auto,50112,Diesel,160,52.3,2.0
3172, Yeti Outdoor,2016,11995,Manual,27400,Petrol,125,51.4,1.2
3173, Yeti,2016,10907,Semi-Auto,24070,Petrol,125,51.4,1.2
3174, Karoq,2019,22995,Automatic,1979,Petrol,145,50.4,1.5
3175, Octavia,2017,12498,Semi-Auto,15751,Petrol,145,57.7,1.4
3176, Citigo,2017,7599,Manual,28971,Petrol,145,68.9,1.0
3177, Superb,2018,14990,Manual,13340,Petrol,150,54.3,1.4
3178, Fabia,2018,12500,Automatic,24201,Petrol,145,61.4,1.0
3179, Fabia,2017,11290,Automatic,10203,Petrol,150,60.1,1.2
3180, Superb,2016,13995,Manual,39954,Diesel,20,68.9,2.0
3181, Kodiaq,2019,29136,Automatic,7691,Diesel,145,37.2,2.0
3182, Karoq,2018,17250,Manual,18740,Diesel,145,62.8,1.6
3183, Scala,2019,15495,Manual,5027,Petrol,145,49.6,1.0
3184, Scala,2019,14895,Manual,3250,Petrol,145,49.6,1.0
3185, Fabia,2015,6340,Manual,49175,Diesel,0,83.1,1.4
3186, Octavia,2011,6995,Manual,83187,Diesel,165,49.6,2.0
3187, Superb,2016,16246,Semi-Auto,9271,Diesel,30,62.8,2.0
3188, Karoq,2019,18990,Manual,50,Petrol,150,43.5,1.0
3189, Superb,2018,17067,Manual,14238,Petrol,145,54.3,1.4
