,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
5826, E Class,2019,26980,Semi-Auto,1506,Diesel,145,67.3,2.0
5827, E Class,2019,24995,Semi-Auto,14808,Diesel,145,67.3,2.0
5828, C Class,2020,34500,Semi-Auto,100,Diesel,145,48.7,2.0
5829, C Class,2019,25199,Semi-Auto,5856,Diesel,145,61.4,2.0
5830, S Class,2019,47599,Semi-Auto,11876,Diesel,145,52.3,3.0
5831, E Class,2018,20000,Automatic,28000,Diesel,150,72.4,2.0
5832, GLE Class,2019,41174,Semi-Auto,5387,Diesel,145,36.7,3.0
5833, S Class,2017,34999,Semi-Auto,22906,Diesel,145,52.3,3.0
5834, E Class,2019,43900,Automatic,50,Petrol,145,32.9,2.0
5835, C Class,2018,19799,Automatic,20173,Diesel,145,61.4,2.1
5836, C Class,2014,11999,Automatic,50416,Diesel,145,53.3,2.1
5837, GLC Class,2019,38509,Semi-Auto,3000,Diesel,145,40.9,2.0
5838, C Class,2016,22995,Semi-Auto,30012,Diesel,20,67.3,2.1
5839, C Class,2019,27750,Automatic,4000,Diesel,145,56.5,2.0
5840, A Class,2016,14162,Automatic,30792,Diesel,20,74.3,1.5
5841, E Class,2017,22399,Semi-Auto,13284,Diesel,145,65.7,2.0
5842, B Class,2019,25900,Automatic,13682,Diesel,145,54.3,2.0
5843, CLA Class,2016,17490,Automatic,31959,Petrol,200,42.8,2.0
5844, C Class,2018,19000,Automatic,23280,Petrol,150,48.7,2.0
5845, B Class,2019,27249,Semi-Auto,7060,Diesel,145,54.3,2.0
5846, E Class,2015,13000,Automatic,56678,Diesel,145,55.4,2.1
5847, CL Class,2019,25980,Semi-Auto,14477,Diesel,145,51.4,2.2
5848, CLS Class,2018,34499,Semi-Auto,5611,Diesel,145,48.7,2.9
5849, E Class,2016,16900,Automatic,46915,Diesel,20,72.4,2.0
5850, C Class,2020,67999,Semi-Auto,1500,Petrol,145,28.0,4.0
5851, C Class,2019,33789,Semi-Auto,1000,Diesel,145,61.4,2.0
5852, E Class,2017,20980,Semi-Auto,15843,Diesel,145,56.5,2.1
5853, C Class,2019,33283,Automatic,6388,Diesel,145,57.7,2.0
5854, A Class,2015,12490,Semi-Auto,35104,Diesel,20,68.9,1.5
5855, A Class,2018,16991,Manual,13324,Petrol,145,51.4,1.6
5856, E Class,2019,25149,Semi-Auto,10807,Diesel,145,72.4,2.0
5857, E Class,2019,25349,Semi-Auto,7894,Diesel,145,72.4,2.0
5858, M Class,2009,9990,Automatic,59000,Diesel,555,30.4,3.0
5859, C Class,2017,14500,Automatic,48280,Diesel,30,65.7,1.6
5860, GLE Class,2019,49990,Semi-Auto,5794,Diesel,145,32.8,3.0
5861, E Class,2019,25780,Semi-Auto,14558,Diesel,145,72.4,2.0
5862, V Class,2018,19998,Manual,11726,Diesel,145,46.3,2.1
5863, A Class,2019,18429,Semi-Auto,12010,Diesel,145,68.9,1.5
5864, GLC Class,2019,31980,Semi-Auto,10959,Diesel,145,42.2,2.1
5865, A Class,2019,21998,Semi-Auto,11578,Petrol,150,53.3,1.3
5866, E Class,2010,8949,Automatic,94873,Diesel,220,44.1,3.0
5867, C Class,2019,23206,Automatic,9150,Diesel,145,61.4,2.0
5868, C Class,2015,11850,Semi-Auto,39877,Diesel,145,53.3,2.1
5869, B Class,2016,11490,Manual,58784,Diesel,30,65.7,2.1
5870, C Class,2018,25049,Semi-Auto,6550,Diesel,145,60.1,1.6
5871, C Class,2016,13300,Manual,42622,Diesel,20,70.6,2.1
5872, E Class,2019,36399,Automatic,15020,Diesel,145,48.7,3.0
5873, E Class,2018,23649,Semi-Auto,14676,Diesel,145,72.4,2.0
5874, A Class,2018,19995,Semi-Auto,9000,Petrol,145,52.3,1.6
5875, C Class,2019,26190,Automatic,7126,Petrol,145,47.1,1.5
5876, A Class,2017,15165,Automatic,37762,Diesel,20,74.3,1.5
5877, C Class,2017,14749,Manual,46526,Diesel,20,70.6,1.6
5878, C Class,2016,22765,Automatic,25178,Diesel,30,65.7,2.1
5879, GLA Class,2015,16250,Automatic,55582,Diesel,125,56.5,2.1
5880, GLC Class,2018,51989,Semi-Auto,6059,Petrol,145,27.4,4.0
5881, C Class,2019,25399,Semi-Auto,3585,Petrol,145,44.1,1.5
5882, E Class,2019,25490,Automatic,7512,Diesel,145,72.4,2.0
5883, SLK,2015,13795,Semi-Auto,29945,Diesel,145,56.5,2.0
5884, C Class,2019,26995,Semi-Auto,1,Diesel,145,54.3,1.6
5885, E Class,2019,33499,Semi-Auto,8493,Diesel,145,57.7,2.0
5886, CL Class,2019,26299,Automatic,1476,Petrol,145,38.2,2.0
5887, A Class,2019,20480,Semi-Auto,3551,Petrol,145,28.5,1.3
5888, C Class,2019,26499,Manual,890,Diesel,145,64.2,1.6
5889, CL Class,2016,17000,Semi-Auto,48240,Diesel,125,58.9,2.1
5890, A Class,2019,24919,Semi-Auto,5000,Petrol,145,53.3,1.3
5891, A Class,2017,13500,Automatic,37014,Diesel,150,74.3,1.5
5892, C Class,2019,33780,Semi-Auto,1980,Petrol,145,44.1,1.5
5893, C Class,2019,20980,Semi-Auto,12794,Diesel,145,61.4,2.0
5894, C Class,2019,30490,Automatic,4759,Diesel,145,61.4,2.0
5895, E Class,2018,19000,Automatic,32489,Diesel,145,72.4,2.0
5896, M Class,2013,15880,Semi-Auto,62791,Diesel,300,39.2,3.0
5897, A Class,2013,9795,Manual,72000,Diesel,20,70.6,1.5
5898, GLC Class,2019,34946,Automatic,10387,Diesel,145,44.8,2.0
5899, C Class,2017,18998,Semi-Auto,23771,Diesel,145,64.2,2.1
5900, E Class,2015,15991,Automatic,36705,Diesel,150,54.3,3.0
5901, C Class,2016,12195,Automatic,94440,Diesel,30,64.2,2.1
5902, C Class,2016,18291,Automatic,26401,Hybrid,0,76.4,2.1
5903, A Class,2019,20280,Semi-Auto,11335,Diesel,145,65.7,1.5
5904, C Class,2015,11295,Manual,114970,Diesel,20,68.9,2.1
5905, A Class,2014,10990,Manual,37000,Petrol,145,48.7,1.6
5906, GLE Class,2019,45995,Automatic,3999,Diesel,145,36.7,2.0
5907, A Class,2020,26999,Semi-Auto,1000,Diesel,145,67.3,1.5
5908, C Class,2019,29650,Automatic,4501,Diesel,145,64.2,2.0
5909, C Class,2017,19240,Semi-Auto,33022,Diesel,30,64.2,2.1
5910, C Class,2015,13361,Semi-Auto,35034,Petrol,125,53.3,2.0
5911, C Class,2017,14690,Manual,41814,Diesel,30,65.7,1.6
5912, C Class,2019,30995,Automatic,1499,Diesel,145,57.7,2.0
5913, GLC Class,2017,33990,Automatic,18500,Petrol,305,34.0,3.0
5914, C Class,2019,19980,Semi-Auto,14285,Petrol,145,46.3,1.5
5915, GLC Class,2020,34999,Semi-Auto,2271,Diesel,145,44.8,2.0
5916, C Class,2016,19799,Semi-Auto,21086,Diesel,30,64.2,2.1
5917, C Class,2016,19998,Automatic,40500,Hybrid,0,134.5,2.0
5918, E Class,2016,22480,Semi-Auto,33662,Diesel,30,65.7,2.0
5919, S Class,2010,9995,Automatic,51238,Diesel,300,37.2,3.0
5920, GL Class,2017,17399,Automatic,69751,Diesel,125,56.5,2.1
5921, E Class,2019,25295,Semi-Auto,14973,Diesel,145,65.7,2.0
5922, V Class,2019,50640,Automatic,10,Diesel,145,45.6,2.2
5923, GLE Class,2016,26295,Semi-Auto,27595,Diesel,260,42.8,3.0
5924, C Class,2014,17990,Automatic,41011,Petrol,150,49.6,2.0
5925, GLC Class,2019,40950,Automatic,7160,Diesel,145,40.4,2.0
5926, GLC Class,2016,20998,Semi-Auto,36240,Diesel,125,56.5,2.1
5927, A Class,2016,17700,Automatic,42865,Petrol,200,42.8,2.0
5928, SLK,2014,15990,Automatic,43955,Petrol,205,43.5,1.8
5929, A Class,2016,14495,Manual,25605,Diesel,20,72.4,1.5
5930, A Class,2017,14699,Manual,18154,Diesel,145,65.7,2.1
5931, GLC Class,2018,26995,Automatic,36998,Diesel,145,56.5,2.1
5932, C Class,2019,44990,Automatic,1474,Petrol,145,29.1,3.0
5933, A Class,2019,23499,Manual,296,Petrol,145,47.1,1.3
5934, C Class,2015,28561,Semi-Auto,23050,Petrol,305,34.5,4.0
5935, GLC Class,2018,42732,Semi-Auto,14403,Petrol,145,34.0,3.0
5936, S Class,2017,48990,Automatic,21000,Petrol,150,40.9,3.0
5937, C Class,2013,10500,Automatic,90000,Diesel,145,54.3,2.1
5938, E Class,2019,30999,Semi-Auto,10676,Diesel,145,70.6,2.0
5939, E Class,2015,14990,Automatic,33000,Diesel,125,61.4,2.1
5940, A Class,2016,15339,Manual,19046,Diesel,20,68.9,1.5
5941, GLC Class,2019,43987,Automatic,1766,Petrol,145,31.7,2.0
5942, SL CLASS,2019,32499,Semi-Auto,545,Petrol,145,47.1,2.0
5943, E Class,2017,20995,Semi-Auto,32497,Diesel,20,67.3,2.0
5944, C Class,2017,15990,Automatic,53000,Diesel,145,64.2,2.1
5945, C Class,2016,15999,Automatic,66077,Hybrid,0,134.5,2.0
5946, C Class,2020,29990,Semi-Auto,99,Diesel,145,64.2,2.0
5947, CL Class,2015,15990,Automatic,53000,Diesel,30,62.8,2.1
5948, SL CLASS,2017,18990,Manual,17261,Petrol,160,43.5,2.0
5949, C Class,2016,20199,Semi-Auto,34400,Diesel,20,67.3,2.1
5950, E Class,2019,39810,Automatic,7839,Diesel,145,70.6,2.0
5951, E Class,2014,13999,Semi-Auto,34500,Diesel,125,57.7,2.1
5952, B Class,2017,13950,Manual,5878,Diesel,20,68.9,1.5
5953, GLC Class,2017,24699,Semi-Auto,28982,Diesel,125,56.5,2.1
5954, E Class,2017,22480,Semi-Auto,18060,Diesel,145,61.4,2.0
5955, C Class,2020,42980,Semi-Auto,3999,Petrol,145,28.8,3.0
5956, C Class,2017,22260,Semi-Auto,27637,Diesel,30,64.2,2.1
5957, A Class,2019,23199,Automatic,3380,Diesel,145,56.5,2.0
5958, A Class,2018,23780,Semi-Auto,7939,Petrol,145,53.3,1.3
5959, CL Class,2014,13620,Semi-Auto,78791,Diesel,30,62.8,2.1
5960, GLA Class,2018,21326,Automatic,13550,Diesel,145,56.5,2.1
5961, C Class,2016,20895,Semi-Auto,35999,Diesel,125,60.1,2.1
5962, A Class,2019,19849,Manual,12187,Petrol,145,28.5,1.3
5963, GL Class,2017,19499,Automatic,18345,Diesel,145,67.3,2.1
5964, C Class,2019,25599,Semi-Auto,15391,Diesel,145,61.4,2.0
5965, GLC Class,2019,32000,Semi-Auto,4219,Diesel,145,44.8,2.0
5966, E Class,2019,31745,Automatic,4282,Diesel,145,45.6,2.0
5967, E Class,2019,25299,Semi-Auto,8470,Diesel,145,72.4,2.0
5968, B Class,2017,14998,Semi-Auto,35895,Petrol,150,51.4,1.6
5969, GLC Class,2017,33990,Semi-Auto,45129,Petrol,145,34.0,3.0
5970, C Class,2019,36980,Semi-Auto,16,Diesel,145,61.4,2.0
5971, GLA Class,2020,27998,Semi-Auto,3930,Petrol,150,35.8,1.6
5972, C Class,2019,29999,Semi-Auto,1683,Diesel,145,55.4,2.0
5973, GLE Class,2020,54999,Semi-Auto,3600,Diesel,145,32.8,2.9
5974, A Class,2018,19500,Automatic,10412,Petrol,145,53.3,1.3
5975, E Class,2013,17495,Automatic,27000,Diesel,200,45.6,3.0
5976, A Class,2019,114199,Semi-Auto,891,Petrol,145,22.6,4.0
5977, GLA Class,2015,17995,Semi-Auto,37291,Diesel,150,55.4,2.1
5978, S Class,2016,57000,Automatic,14000,Petrol,555,28.0,5.5
5979, A Class,2015,11195,Manual,42830,Diesel,20,72.4,1.5
5980, C Class,2015,10799,Manual,76157,Petrol,125,51.4,2.0
5981, E Class,2016,19298,Semi-Auto,26780,Diesel,160,52.3,3.0
5982, A Class,2018,15500,Manual,19531,Petrol,150,51.4,1.6
5983, CL Class,2017,17700,Manual,35840,Diesel,20,67.3,2.1
5984, C Class,2019,24499,Semi-Auto,3984,Petrol,145,44.1,1.5
5985, GLC Class,2016,25750,Semi-Auto,17000,Diesel,125,56.5,2.1
5986, A Class,2017,16999,Manual,8771,Diesel,145,68.9,1.5
5987, SL CLASS,2019,34639,Semi-Auto,1000,Petrol,145,47.1,2.0
5988, A Class,2013,9499,Automatic,67581,Diesel,30,65.7,1.8
5989, GLA Class,2015,16300,Automatic,40066,Diesel,125,55.4,2.1
5990, C Class,2017,14680,Manual,32910,Diesel,20,70.6,2.1
5991, SL CLASS,2017,19624,Manual,11807,Petrol,145,48.7,1.6
5992, C Class,2020,41900,Automatic,6000,Diesel,145,55.4,2.0
5993, C Class,2014,15700,Automatic,33865,Diesel,125,60.1,2.1
5994, C Class,2011,8894,Automatic,61242,Petrol,200,41.5,1.8
5995, A Class,2017,18500,Automatic,20571,Petrol,145,52.3,1.6
5996, A Class,2017,13000,Manual,40082,Diesel,20,72.4,1.5
5997, A Class,2017,18000,Semi-Auto,10227,Diesel,20,67.3,2.1
5998, B Class,2019,22099,Semi-Auto,13747,Petrol,145,45.6,1.3
5999, A Class,2016,17490,Semi-Auto,19879,Petrol,125,52.3,1.6
6000, A Class,2016,14806,Manual,30859,Diesel,20,68.9,1.5
6001, CL Class,2017,33995,Automatic,11043,Petrol,145,40.9,2.0
6002, C Class,2019,32995,Automatic,6638,Petrol,145,42.2,2.0
6003, E Class,2017,19751,Semi-Auto,36056,Diesel,30,65.7,2.0
6004, C Class,2019,35791,Automatic,2910,Diesel,145,64.2,2.0
6005, V Class,2018,32748,Automatic,12392,Diesel,145,45.6,2.1
6006, C Class,2019,31699,Semi-Auto,9839,Diesel,145,54.3,2.0
6007, A Class,2018,16990,Automatic,27590,Diesel,145,65.7,1.5
6008, CL Class,2017,18300,Semi-Auto,40684,Diesel,145,58.9,2.1
6009, B Class,2013,7491,Manual,65514,Petrol,150,47.9,1.6
6010, GLA Class,2017,16300,Manual,25150,Diesel,20,67.3,2.1
6011, C Class,2019,32069,Semi-Auto,1000,Diesel,145,64.2,2.0
6012, E Class,2018,22699,Semi-Auto,18770,Diesel,145,67.3,2.0
6013, A Class,2018,19097,Semi-Auto,7456,Petrol,145,53.3,1.3
6014, SLK,2014,11699,Automatic,30769,Diesel,145,56.5,2.0
6015, B Class,2019,21890,Semi-Auto,13080,Petrol,145,45.6,1.3
6016, E Class,2019,32455,Semi-Auto,8466,Diesel,145,70.6,2.0
6017, E Class,2016,22399,Semi-Auto,33087,Diesel,30,65.7,2.0
6018, E Class,2017,19499,Semi-Auto,28180,Diesel,150,72.4,2.0
6019, GLA Class,2017,21330,Semi-Auto,7565,Diesel,145,56.5,2.1
6020, SLK,2001,4490,Automatic,42087,Petrol,325,30.0,2.3
6021, CL Class,2017,17833,Semi-Auto,43837,Diesel,150,67.3,2.1
6022, B Class,2017,13952,Manual,14005,Diesel,145,65.7,2.1
6023, A Class,2016,15295,Automatic,34595,Diesel,20,74.3,1.5
6024, V Class,2019,46895,Automatic,100,Diesel,145,36.7,2.0
6025, A Class,2019,32995,Automatic,7000,Petrol,145,35.3,2.0
6026, A Class,2016,16820,Semi-Auto,27227,Diesel,20,68.9,2.1
6027, GLA Class,2019,21699,Semi-Auto,8845,Diesel,145,67.3,2.1
6028, GLE Class,2016,29995,Semi-Auto,2933,Diesel,200,47.9,2.1
6029, A Class,2012,9199,Manual,44387,Diesel,0,74.3,1.5
6030, A Class,2017,16199,Automatic,35969,Diesel,145,74.3,1.5
6031, C Class,2018,27980,Semi-Auto,12173,Diesel,145,57.7,2.0
6032, A Class,2019,22999,Semi-Auto,510,Petrol,145,53.3,1.3
6033, GLA Class,2019,21000,Automatic,11361,Petrol,150,50.4,1.6
6034, E Class,2019,27980,Semi-Auto,11085,Diesel,145,58.9,2.0
6035, B Class,2016,11900,Manual,24468,Diesel,20,68.9,1.5
6036, SL CLASS,2011,149948,Automatic,3000,Petrol,570,21.4,6.2
6037, A Class,2020,26519,Semi-Auto,1000,Petrol,145,53.3,1.3
6038, GLC Class,2019,32148,Semi-Auto,4000,Diesel,145,44.8,2.0
6039, C Class,2019,25799,Automatic,1649,Petrol,145,44.1,1.5
6040, SL CLASS,2017,34990,Semi-Auto,25036,Petrol,150,36.7,3.0
6041, M Class,2013,16991,Semi-Auto,56979,Diesel,200,44.8,2.1
6042, SLK,2013,10699,Automatic,35116,Diesel,145,56.5,2.1
6043, GLA Class,2019,24999,Semi-Auto,10900,Petrol,145,36.2,1.6
6044, E Class,2016,17950,Automatic,30264,Diesel,20,72.4,2.0
6045, GLC Class,2020,44491,Semi-Auto,4576,Diesel,145,40.9,2.0
6046, GLC Class,2016,26498,Automatic,30000,Diesel,125,56.5,2.1
6047, A Class,2017,31980,Semi-Auto,28210,Petrol,145,40.9,2.0
6048, A Class,2016,15921,Semi-Auto,27472,Petrol,125,53.3,1.6
6049, E Class,2019,51124,Semi-Auto,4974,Petrol,145,31.7,3.0
6050, GLC Class,2020,42998,Automatic,1000,Petrol,145,31.7,2.0
6051, GLS Class,2019,59999,Automatic,10000,Diesel,145,34.0,3.0
6052, C Class,2019,35980,Semi-Auto,9,Diesel,145,57.7,2.0
6053, GLA Class,2020,26880,Semi-Auto,319,Petrol,145,44.8,1.6
6054, C Class,2016,16998,Semi-Auto,38830,Diesel,20,64.2,2.1
6055, A Class,2018,18798,Automatic,12697,Diesel,145,68.9,1.5
6056, GLC Class,2019,31900,Automatic,5100,Diesel,150,42.2,2.1
6057, A Class,2018,18640,Semi-Auto,12801,Diesel,145,65.7,1.5
6058, C Class,2016,16329,Automatic,39924,Diesel,30,64.2,1.6
6059, X-CLASS,2019,28945,Automatic,500,Diesel,260,35.8,2.3
6060, C Class,2017,19798,Semi-Auto,19877,Hybrid,0,134.5,2.0
6061, A Class,2016,19999,Semi-Auto,14066,Diesel,125,58.9,2.1
6062, C Class,2016,19995,Automatic,29000,Diesel,125,60.1,2.1
6063, GLC Class,2018,29991,Semi-Auto,18976,Diesel,150,47.9,3.0
6064, GLA Class,2019,25995,Semi-Auto,4538,Petrol,150,48.7,1.6
6065, C Class,2016,19798,Semi-Auto,29643,Diesel,125,60.1,2.1
6066, C Class,2015,13100,Automatic,63955,Diesel,20,64.2,2.1
6067, E Class,2019,27679,Semi-Auto,8120,Diesel,145,65.7,2.0
6068, E Class,2019,33750,Automatic,2877,Diesel,145,45.6,2.0
6069, C Class,2019,28290,Automatic,8421,Diesel,145,64.2,2.0
6070, CL Class,2016,15498,Manual,75865,Diesel,20,67.3,2.1
6071, C Class,2015,12495,Automatic,55000,Diesel,30,64.2,2.1
6072, C Class,2019,33599,Semi-Auto,1000,Petrol,145,44.1,2.0
6073, C Class,2015,14500,Semi-Auto,38783,Diesel,20,64.2,2.1
6074, GLC Class,2018,60799,Semi-Auto,1563,Petrol,145,26.4,4.0
6075, A Class,2019,33450,Automatic,6724,Petrol,150,35.3,2.0
6076, C Class,2016,15485,Automatic,58468,Hybrid,0,122.8,2.0
6077, E Class,2016,15599,Automatic,36210,Diesel,125,58.9,2.1
6078, C Class,2019,26249,Semi-Auto,3696,Petrol,145,43.5,2.0
6079, C Class,2020,39995,Semi-Auto,328,Petrol,145,44.1,1.5
6080, E Class,2017,21998,Semi-Auto,16062,Diesel,145,52.3,3.0
6081, C Class,2017,24948,Automatic,10597,Diesel,145,65.7,2.1
6082, A Class,2013,11480,Semi-Auto,19640,Diesel,30,65.7,1.8
6083, GLA Class,2017,17000,Automatic,29831,Diesel,30,64.2,2.1
6084, C Class,2019,28995,Semi-Auto,100,Diesel,145,64.2,2.0
6085, A Class,2019,25699,Semi-Auto,3089,Diesel,145,65.7,1.5
6086, S Class,2015,27998,Semi-Auto,17168,Diesel,200,48.7,3.0
6087, S Class,2019,48499,Semi-Auto,8365,Diesel,145,52.3,3.0
6088, A Class,2018,19127,Semi-Auto,15116,Diesel,145,65.7,1.5
6089, C Class,2016,16950,Automatic,24080,Petrol,125,50.4,2.0
6090, V Class,2019,46949,Semi-Auto,3000,Diesel,145,44.8,2.2
6091, CL Class,2019,25980,Semi-Auto,14085,Diesel,145,51.4,2.2
6092, A Class,2015,11772,Manual,47320,Diesel,20,70.6,1.5
6093, E Class,2019,25480,Semi-Auto,13885,Diesel,145,72.4,2.0
6094, B Class,2019,26099,Automatic,5034,Diesel,145,55.4,2.0
6095, A Class,2019,22799,Semi-Auto,2015,Petrol,145,53.3,1.3
6096, C Class,2013,8991,Semi-Auto,47334,Diesel,30,64.2,2.1
6097, GLC Class,2015,21745,Automatic,35587,Diesel,125,56.5,2.1
6098, V Class,2019,47990,Automatic,2326,Diesel,145,45.6,2.2
6099, CL Class,2016,13990,Manual,72000,Petrol,125,51.4,1.6
6100, C Class,2015,16810,Automatic,44929,Diesel,30,64.2,2.1
6101, A Class,2017,18599,Semi-Auto,15197,Diesel,145,68.9,2.1
6102, A Class,2018,21991,Semi-Auto,25951,Petrol,150,53.3,1.3
6103, B Class,2016,11499,Manual,40579,Diesel,20,68.9,1.5
6104, E Class,2018,33980,Semi-Auto,1585,Diesel,145,41.5,3.0
6105, C Class,2018,19775,Semi-Auto,45335,Diesel,145,67.3,2.1
6106, E Class,2019,25780,Semi-Auto,14832,Diesel,145,72.4,2.0
6107, A Class,2019,20890,Semi-Auto,6588,Diesel,145,65.7,1.5
6108, A Class,2015,11499,Automatic,40373,Diesel,0,70.6,1.5
6109, A Class,2019,20389,Semi-Auto,3628,Petrol,145,53.3,1.3
6110, GLC Class,2019,42495,Automatic,8999,Petrol,145,34.0,3.0
6111, A Class,2020,24490,Manual,800,Petrol,145,28.5,1.3
6112, A Class,2016,15990,Semi-Auto,52518,Diesel,20,67.3,2.1
6113, C Class,2015,17500,Automatic,45566,Diesel,30,64.2,2.1
6114, GLC Class,2020,39980,Semi-Auto,3999,Petrol,145,32.1,2.0
6115, C Class,2016,17450,Semi-Auto,21875,Diesel,30,64.2,1.6
6116, C Class,2013,11999,Automatic,25525,Petrol,160,46.3,1.6
6117, GLC Class,2017,25998,Automatic,35224,Diesel,125,56.5,2.1
6118, C Class,2018,24499,Automatic,11881,Diesel,145,58.9,2.1
6119, C Class,2019,32495,Semi-Auto,7499,Petrol,145,44.1,1.5
6120, C Class,2016,19995,Semi-Auto,17560,Petrol,145,49.6,2.0
6121, C Class,2016,22790,Semi-Auto,9600,Petrol,145,49.6,2.0
6122, C Class,2017,20500,Semi-Auto,40782,Diesel,145,58.9,2.1
6123, C Class,2020,31995,Semi-Auto,5000,Diesel,145,58.9,1.6
6124, CL Class,2015,17863,Semi-Auto,14360,Diesel,20,62.8,2.1
6125, V Class,2018,24998,Manual,23275,Diesel,145,46.3,2.1
6126, C Class,2017,23999,Semi-Auto,21212,Diesel,145,67.3,2.1
6127, C Class,2017,16500,Manual,9793,Petrol,145,52.3,2.0
6128, C Class,2020,30990,Automatic,6000,Diesel,145,64.2,2.0
6129, SLK,2015,14995,Semi-Auto,37265,Diesel,30,70.6,2.0
6130, B Class,2019,24995,Semi-Auto,3925,Diesel,145,55.4,2.0
6131, C Class,2017,15998,Manual,24162,Diesel,30,65.7,1.6
6132, GLE Class,2016,26550,Automatic,30814,Diesel,260,42.8,3.0
6133, A Class,2019,22495,Manual,251,Petrol,145,45.6,1.3
6134, C Class,2017,23649,Semi-Auto,19758,Petrol,150,47.1,2.0
6135, E Class,2015,12340,Semi-Auto,54040,Diesel,125,60.1,2.1
6136, C Class,2015,14500,Automatic,32712,Diesel,20,65.7,2.1
6137, C Class,2017,17750,Automatic,15500,Diesel,20,65.7,2.1
6138, GLA Class,2019,24149,Semi-Auto,13570,Petrol,145,50.4,1.6
6139, A Class,2014,11353,Manual,53520,Diesel,30,64.2,2.1
6140, GL Class,2014,27499,Automatic,53407,Diesel,325,35.3,3.0
6141, A Class,2019,20890,Automatic,13119,Petrol,145,53.3,1.3
6142, GLA Class,2019,18500,Manual,18341,Petrol,145,40.9,1.6
6143, C Class,2017,22767,Automatic,30676,Diesel,150,67.3,2.1
6144, GLA Class,2017,20490,Semi-Auto,33301,Diesel,145,56.5,2.1
6145, C Class,2017,16999,Manual,12146,Diesel,20,70.6,1.6
6146, E Class,2016,19740,Automatic,21430,Diesel,160,52.3,3.0
6147, CLA Class,2017,17200,Automatic,10626,Petrol,145,53.3,1.6
6148, A Class,2019,21499,Semi-Auto,9198,Diesel,150,56.5,2.0
6149, C Class,2018,22595,Semi-Auto,14389,Diesel,145,67.3,2.1
6150, A Class,2017,19998,Semi-Auto,28129,Petrol,145,45.6,2.0
6151, GLA Class,2015,16800,Automatic,22519,Diesel,125,55.4,2.1
6152, A Class,2014,13250,Automatic,49211,Diesel,30,64.2,1.8
6153, E Class,2016,19290,Automatic,31514,Diesel,165,51.4,3.0
6154, GLC Class,2018,27991,Automatic,17060,Diesel,150,56.5,2.1
6155, V Class,2017,54990,Automatic,34564,Diesel,145,44.8,2.1
6156, B Class,2016,13999,Semi-Auto,40500,Diesel,20,68.9,2.1
6157, C Class,2019,27980,Semi-Auto,10982,Petrol,145,44.1,1.5
6158, C Class,2017,19200,Automatic,29695,Diesel,30,64.2,2.1
6159, C Class,2019,25949,Semi-Auto,10201,Petrol,145,47.1,1.5
6160, E Class,2019,29799,Semi-Auto,8200,Diesel,145,58.9,2.0
6161, E Class,2018,20300,Automatic,26692,Diesel,145,72.4,2.0
6162, M Class,2013,15200,Semi-Auto,61363,Diesel,200,44.8,2.1
6163, A Class,2016,10699,Manual,57924,Diesel,0,80.7,1.5
6164, E Class,2018,27980,Semi-Auto,7514,Diesel,145,65.7,2.0
6165, A Class,2017,13500,Manual,21410,Diesel,150,72.4,1.5
6166, C Class,2009,4480,Automatic,130000,Diesel,300,37.7,3.0
6167, GLA Class,2016,16350,Semi-Auto,24955,Diesel,20,64.2,2.1
6168, C Class,2019,27890,Automatic,4985,Diesel,145,60.1,1.6
6169, E Class,2016,24890,Automatic,36178,Diesel,160,51.4,3.0
6170, C Class,2015,16892,Semi-Auto,35464,Diesel,30,64.2,2.1
6171, V Class,2017,29950,Automatic,33000,Diesel,145,44.6,2.1
6172, E Class,2014,11999,Automatic,56477,Diesel,30,64.2,2.1
6173, C Class,2019,24599,Semi-Auto,9888,Petrol,145,46.3,1.5
6174, CL Class,2015,14906,Manual,29500,Petrol,125,51.4,1.6
6175, C Class,2019,27900,Automatic,4507,Diesel,145,54.3,2.0
6176, A Class,2016,15480,Automatic,30202,Diesel,20,74.3,1.5
6177, C Class,2019,27696,Automatic,11890,Diesel,145,60.1,1.6
6178, C Class,2014,11149,Semi-Auto,39173,Diesel,145,56.5,2.1
6179, C Class,2019,41070,Automatic,7969,Petrol,145,29.4,3.0
6180, GLC Class,2019,32998,Semi-Auto,12831,Diesel,145,44.8,2.0
6181, A Class,2016,17000,Manual,28142,Petrol,200,41.5,2.0
6182, CL Class,2019,25240,Automatic,14049,Diesel,145,51.4,2.2
6183, B Class,2019,21599,Semi-Auto,14206,Petrol,145,45.6,1.3
6184, C Class,2018,24995,Semi-Auto,17744,Diesel,150,64.2,2.0
6185, A Class,2019,26455,Automatic,1001,Diesel,145,62.8,1.5
6186, E Class,2017,22999,Semi-Auto,20000,Diesel,30,65.7,2.0
6187, E Class,2019,29950,Automatic,5822,Diesel,145,45.6,2.0
6188, GLC Class,2018,29712,Semi-Auto,15492,Diesel,145,56.5,2.1
6189, CL Class,2019,29299,Automatic,999,Petrol,145,44.1,1.3
6190, GLC Class,2019,45881,Automatic,4766,Petrol,145,31.7,2.0
6191, A Class,2018,16998,Semi-Auto,23951,Petrol,150,49.6,1.6
6192, A Class,2016,14500,Manual,27474,Diesel,20,68.9,1.5
6193, C Class,2018,28149,Automatic,9273,Diesel,145,54.3,2.0
6194, A Class,2016,17295,Automatic,21068,Diesel,20,74.3,1.5
6195, V Class,2010,6949,Automatic,259000,Diesel,540,30.7,3.0
